"Scenario","Sector","Subsector","Technology","Enduse","Unit","Parameters","Fuel","Period","FuelGroup","Technology_Group","Value"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2055","Fossil Fuels","Heating/Cooling","0.062529"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Natural Gas","2060","Fossil Fuels","Heating/Cooling","0.068345"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2018","Renewables (direct use)","Heating/Cooling","0.000000"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2025","Renewables (direct use)","Heating/Cooling","0.000817"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2030","Renewables (direct use)","Heating/Cooling","0.040469"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2035","Renewables (direct use)","Heating/Cooling","0.085627"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2040","Renewables (direct use)","Heating/Cooling","0.133067"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2045","Renewables (direct use)","Heating/Cooling","0.205402"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2050","Renewables (direct use)","Heating/Cooling","0.234353"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2055","Renewables (direct use)","Heating/Cooling","0.256000"
"Kea","Industry","Mining","Boiler","Process Heat Steam/Hot Water","PJ","Fuel Consumption","Wood","2060","Renewables (direct use)","Heating/Cooling","0.279812"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2018","Fossil Fuels","Mobile Motive Power","0.247787"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2025","Fossil Fuels","Mobile Motive Power","0.250220"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2030","Fossil Fuels","Mobile Motive Power","0.257834"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2035","Fossil Fuels","Mobile Motive Power","0.277659"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2040","Fossil Fuels","Mobile Motive Power","0.298991"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2045","Fossil Fuels","Mobile Motive Power","0.326724"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2050","Fossil Fuels","Mobile Motive Power","0.356995"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2055","Fossil Fuels","Mobile Motive Power","0.390134"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Diesel","2060","Fossil Fuels","Mobile Motive Power","0.426290"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Diesel","2018","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Diesel","2025","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Diesel","2030","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Diesel","2035","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Diesel","2040","Renewables (direct use)","Mobile Motive Power","0.000000"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Diesel","2045","Renewables (direct use)","Mobile Motive Power","-0.136185"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Diesel","2050","Renewables (direct use)","Mobile Motive Power","-0.151684"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Diesel","2055","Renewables (direct use)","Mobile Motive Power","-0.155195"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Drop-In Diesel","2060","Renewables (direct use)","Mobile Motive Power","-0.158538"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2018","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2025","Fossil Fuels","Mobile Motive Power","0.014119"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2030","Fossil Fuels","Mobile Motive Power","0.014548"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2035","Fossil Fuels","Mobile Motive Power","0.015667"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2040","Fossil Fuels","Mobile Motive Power","0.016871"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2045","Fossil Fuels","Mobile Motive Power","0.018436"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2050","Fossil Fuels","Mobile Motive Power","0.020144"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2055","Fossil Fuels","Mobile Motive Power","0.022014"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","Mt CO<sub>2</sub>/yr","Emissions","Natural Gas","2060","Fossil Fuels","Mobile Motive Power","0.024054"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Diesel","2018","Fossil Fuels","Mobile Motive Power","0.640000"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Diesel","2025","Fossil Fuels","Mobile Motive Power","0.646285"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Diesel","2030","Fossil Fuels","Mobile Motive Power","0.665950"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Diesel","2035","Fossil Fuels","Mobile Motive Power","0.717155"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Diesel","2040","Fossil Fuels","Mobile Motive Power","0.772255"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Diesel","2045","Fossil Fuels","Mobile Motive Power","0.843885"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Diesel","2050","Fossil Fuels","Mobile Motive Power","0.922070"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Diesel","2055","Fossil Fuels","Mobile Motive Power","1.007665"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Diesel","2060","Fossil Fuels","Mobile Motive Power","1.101050"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Natural Gas","2018","Fossil Fuels","Mobile Motive Power","0.000000"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Natural Gas","2025","Fossil Fuels","Mobile Motive Power","0.034015"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Natural Gas","2030","Fossil Fuels","Mobile Motive Power","0.035050"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Natural Gas","2035","Fossil Fuels","Mobile Motive Power","0.037745"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Natural Gas","2040","Fossil Fuels","Mobile Motive Power","0.040645"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Natural Gas","2045","Fossil Fuels","Mobile Motive Power","0.044415"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Natural Gas","2050","Fossil Fuels","Mobile Motive Power","0.048530"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Natural Gas","2055","Fossil Fuels","Mobile Motive Power","0.053035"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","End Use Demand","Natural Gas","2060","Fossil Fuels","Mobile Motive Power","0.057950"
"Kea","Industry","Mining","Internal Combustion Engine","Motive Power, Mobile","PJ","Fuel Consumption","Diesel","2018","Fossil Fuels","Mobile Motive Power","3.555556"
