Scenario,Attribute,Variable,ProcessGroup,Process,PlantName,TechnologyGroup,Technology,CommodityGroup,Commodity,Fuel,Region,Vintage,TimeSlice,Period,Value,Unit
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELC,Electricity,NI,2024,SPR-WE-D,2024,0.010656006969863,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELC,Electricity,NI,2024,SPR-WE-P,2024,0.0009687279063511,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-D,2024,0.0025852926000747,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-N,2024,0.0019309487010082,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-P,2024,0.0002350266000067,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-D,2024,0.0011079825428891,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-P,2024,0.0001007256857171,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-D,2024,0.0027084017715068,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-N,2024,0.0029546201143711,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-P,2024,0.0002462183428642,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-D,2024,0.0010669461524117,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-N,2024,0.0011639412571764,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-P,2024,9.69951047647058e-05,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-N,2024,0.0029546201143711,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-P,2024,0.0002462183428642,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-P,2024,9.69951047647058e-05,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-D,2024,0.0026673653810294,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-P,2024,0.0002424877619117,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-D,2024,0.0010669461524117,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-P,2024,9.69951047647058e-05,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SUM-WK-D,2024,0.822628104494136,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SUM-WK-N,2024,0.544791933507198,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SUM-WK-P,2024,0.0634755934858491,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SUM-WE-D,2024,0.430887599999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SUM-WE-N,2024,0.4700592,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SUM-WE-P,2024,0.0342900929401489,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,FAL-WK-N,2024,1.1490336,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,FAL-WK-P,2024,0.0957527999999992,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,FAL-WE-D,2024,0.4149288,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,FAL-WE-N,2024,0.452649599999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,FAL-WE-P,2024,0.0285679000727532,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,WIN-WK-N,2024,0.893208969536389,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,WIN-WK-P,2024,0.0957527999999992,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,WIN-WE-D,2024,0.4149288,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,WIN-WE-N,2024,0.452649599999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,WIN-WE-P,2024,0.0292816689514886,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SPR-WK-D,2024,1.037322,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SPR-WK-P,2024,0.0756083501818845,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SPR-WE-D,2024,0.4149288,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SPR-WE-N,2024,0.319210470153465,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELC,Electricity,NI,2024,SPR-WE-P,2024,0.0208985166766992,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-D,2024,91.3709031208112,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-N,2024,60.5110993722928,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-P,2024,7.05035759323836,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-D,2024,47.8595235689998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-N,2024,52.2103893479999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-P,2024,3.80866729804305,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-N,2024,127.625396184,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-P,2024,10.6354496819999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-D,2024,46.0869486219999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-N,2024,50.2766712239998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-P,2024,3.17309220977528,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-N,2024,99.2104570416251,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-P,2024,10.6354496819999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-D,2024,46.0869486219999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-N,2024,50.2766712239998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-P,2024,3.25237190702036,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-D,2024,115.217371555,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-P,2024,8.39796647093836,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-D,2024,46.0869486219999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-N,2024,35.4553276069706,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-P,2024,2.32123888328563,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SUM-WK-N,2024,0.0779400000000004,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SUM-WE-N,2024,0.05832,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SUM-WE-P,2024,0.0048599999999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,WIN-WK-D,2024,0.13068,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SPR-WK-N,2024,0.1404,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SPR-WE-N,2024,0.0561599999999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SPR-WE-P,2024,0.0046799999999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-N,2024,12.3127528187501,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-N,2024,9.213237675,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-P,2024,0.767769806249996,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-D,2024,20.6444770125,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-N,2024,22.180016625,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-N,2024,8.87200664999998,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-P,2024,0.739333887499984,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SUM-WK-D,2024,0.137160000000001,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SUM-WK-P,2024,0.02268,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SUM-WE-P,2024,0.0097199999999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,FAL-WK-N,2024,0.28512,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,FAL-WE-P,2024,0.0093599999999998,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,WIN-WE-N,2024,0.11232,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SPR-WK-D,2024,0.2574,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SPR-WE-D,2024,0.10296,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SPR-WE-P,2024,0.0093599999999998,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-D,2024,21.6167017500001,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-P,2024,3.57441524999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-P,2024,1.53189224999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,FAL-WK-N,2024,44.9355059999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-P,2024,1.47515549999997,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-N,2024,17.7018659999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-D,2024,40.56677625,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-D,2024,16.2267105,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SPR-WE-P,2024,1.47515549999997,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SUM-WK-N,2024,0.132480000000001,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SUM-WE-N,2024,0.11664,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SUM-WE-P,2024,0.0097199999999999,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,FAL-WE-P,2024,0.0093599999999998,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,WIN-WK-D,2024,0.26136,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,WIN-WE-D,2024,0.10296,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,WIN-WE-P,2024,0.0093599999999998,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SPR-WK-N,2024,0.2808,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELC,Electricity,NI,2024,SPR-WK-P,2024,0.0234,PJ
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SUM-WK-N,2024,20.8791240000001,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-N,2024,18.382707,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SUM-WE-P,2024,1.53189224999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,FAL-WE-P,2024,1.47515549999997,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,WIN-WK-D,2024,41.1908805,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-D,2024,16.2267105,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,WIN-WE-P,2024,1.47515549999997,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-N,2024,44.2546649999999,kt CO2e
times-nz_v300_trad,VAR_FOut,Electricity generation emissions,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy Emissions,ELCCO2,,NI,2024,SPR-WK-P,2024,3.68788874999999,kt CO2e
