Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20250317193604

Parameters
Date range,01 Sep 2013 - 28 Feb 2025
Region type,Regional council
Market segment,Industrial
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
30/11/2016,18,Marlborough,All combined,Solar (All),17,0.96481,0.590,34.676,0,
30/11/2016,12,West Coast,All combined,Solar (All),2,0.17241,0.016,8.000,0,
30/11/2016,13,Canterbury,All combined,Solar (All),71,0.33728,0.657,9.252,2,11.000
30/11/2016,14,Otago,All combined,Solar (All),30,0.38353,0.188,6.276,0,
30/11/2016,15,Southland,All combined,Solar (All),9,0.13522,0.134,14.841,0,
31/12/2016,1,Northland,All combined,Solar (All),23,0.31018,0.369,16.042,0,
31/12/2016,2,Auckland,All combined,Solar (All),51,0.27582,0.656,12.863,3,3.233
31/12/2016,3,Waikato,All combined,Solar (All),51,0.25047,0.574,11.248,1,3.000
31/12/2016,4,Bay of Plenty,All combined,Solar (All),14,0.22265,0.215,15.374,2,23.800
31/12/2016,5,Gisborne,All combined,Solar (All),2,0.17621,0.011,5.500,0,
31/12/2016,6,Hawke's Bay,All combined,Solar (All),20,0.34904,0.195,9.725,1,20.000
31/12/2016,7,Taranaki,All combined,Solar (All),10,0.16906,0.163,16.330,0,
31/12/2016,8,Manawatu-Wanganui,All combined,Solar (All),8,0.08710,0.083,10.313,1,3.000
31/12/2016,9,Wellington,All combined,Solar (All),25,0.41377,0.184,7.362,1,5.160
31/12/2016,16,Tasman,All combined,Solar (All),9,0.45732,0.054,6.002,0,
31/12/2016,17,Nelson,All combined,Solar (All),6,0.55198,0.033,5.500,0,
31/12/2016,18,Marlborough,All combined,Solar (All),16,0.91168,0.585,36.531,0,
31/12/2016,12,West Coast,All combined,Solar (All),2,0.17138,0.016,8.000,0,
31/12/2016,13,Canterbury,All combined,Solar (All),72,0.34084,0.661,9.177,2,2.900
31/12/2016,14,Otago,All combined,Solar (All),30,0.38368,0.188,6.276,0,
31/12/2016,15,Southland,All combined,Solar (All),9,0.13507,0.134,14.841,0,
31/01/2017,1,Northland,All combined,Solar (All),24,0.32384,0.374,15.582,1,5.000
31/01/2017,2,Auckland,All combined,Solar (All),51,0.27495,0.661,12.959,1,9.900
31/01/2017,3,Waikato,All combined,Solar (All),51,0.25027,0.588,11.522,1,20.000
31/01/2017,4,Bay of Plenty,All combined,Solar (All),14,0.22229,0.215,15.374,0,
31/01/2017,5,Gisborne,All combined,Solar (All),3,0.26432,0.016,5.333,1,5.000
31/01/2017,6,Hawke's Bay,All combined,Solar (All),20,0.34680,0.195,9.725,0,
31/01/2017,7,Taranaki,All combined,Solar (All),10,0.16875,0.163,16.330,0,
31/01/2017,8,Manawatu-Wanganui,All combined,Solar (All),9,0.09827,0.086,9.511,1,3.100
31/01/2017,9,Wellington,All combined,Solar (All),25,0.41329,0.187,7.476,1,10.000
31/01/2017,16,Tasman,All combined,Solar (All),9,0.45825,0.054,6.002,0,
31/01/2017,17,Nelson,All combined,Solar (All),7,0.64220,0.036,5.083,1,2.580
31/01/2017,18,Marlborough,All combined,Solar (All),16,0.91220,0.585,36.531,0,
31/01/2017,12,West Coast,All combined,Solar (All),1,0.08554,0.010,10.000,0,
31/01/2017,13,Canterbury,All combined,Solar (All),73,0.34545,0.664,9.092,1,3.000
31/01/2017,14,Otago,All combined,Solar (All),31,0.39480,0.191,6.171,1,3.000
31/01/2017,15,Southland,All combined,Solar (All),9,0.13520,0.134,14.841,0,
28/02/2017,1,Northland,All combined,Solar (All),20,0.27133,0.360,18.017,0,
28/02/2017,2,Auckland,All combined,Solar (All),48,0.25991,0.649,13.520,1,2.000
28/02/2017,3,Waikato,All combined,Solar (All),52,0.25594,0.598,11.496,2,6.570
28/02/2017,4,Bay of Plenty,All combined,Solar (All),16,0.25429,0.230,14.370,2,7.340
28/02/2017,5,Gisborne,All combined,Solar (All),3,0.26714,0.016,5.333,0,
28/02/2017,6,Hawke's Bay,All combined,Solar (All),16,0.28026,0.169,10.553,1,2.750
28/02/2017,7,Taranaki,All combined,Solar (All),10,0.16932,0.163,16.330,0,
28/02/2017,8,Manawatu-Wanganui,All combined,Solar (All),11,0.12042,0.093,8.427,2,3.550
28/02/2017,9,Wellington,All combined,Solar (All),25,0.41452,0.192,7.682,0,
28/02/2017,16,Tasman,All combined,Solar (All),9,0.46059,0.054,6.002,0,
28/02/2017,17,Nelson,All combined,Solar (All),5,0.46685,0.031,6.116,0,
28/02/2017,18,Marlborough,All combined,Solar (All),16,0.91481,0.585,36.531,0,
28/02/2017,12,West Coast,All combined,Solar (All),1,0.08613,0.010,10.000,0,
28/02/2017,13,Canterbury,All combined,Solar (All),63,0.30067,0.633,10.040,0,
28/02/2017,14,Otago,All combined,Solar (All),29,0.37179,0.188,6.479,0,
28/02/2017,15,Southland,All combined,Solar (All),9,0.13589,0.134,14.841,0,
31/03/2017,1,Northland,All combined,Solar (All),21,0.28390,0.365,17.397,0,
31/03/2017,2,Auckland,All combined,Solar (All),48,0.25991,0.641,13.345,3,3.427
31/03/2017,3,Waikato,All combined,Solar (All),55,0.27032,0.606,11.014,2,1.000
31/03/2017,4,Bay of Plenty,All combined,Solar (All),18,0.28617,0.240,13.359,2,5.270
31/03/2017,5,Gisborne,All combined,Solar (All),3,0.26738,0.016,5.333,0,
31/03/2017,6,Hawke's Bay,All combined,Solar (All),15,0.26274,0.159,10.590,0,
31/03/2017,7,Taranaki,All combined,Solar (All),10,0.16969,0.163,16.330,0,
31/03/2017,8,Manawatu-Wanganui,All combined,Solar (All),11,0.12032,0.093,8.427,0,
31/03/2017,9,Wellington,All combined,Solar (All),24,0.39735,0.189,7.878,0,
31/03/2017,16,Tasman,All combined,Solar (All),9,0.46012,0.054,6.002,0,
31/03/2017,17,Nelson,All combined,Solar (All),5,0.46425,0.031,6.116,0,
31/03/2017,18,Marlborough,All combined,Solar (All),16,0.91481,0.585,36.531,0,
31/03/2017,12,West Coast,All combined,Solar (All),1,0.08569,0.010,10.000,0,
31/03/2017,13,Canterbury,All combined,Solar (All),64,0.30615,0.636,9.930,1,3.000
31/03/2017,14,Otago,All combined,Solar (All),30,0.38393,0.197,6.563,1,9.000
31/03/2017,15,Southland,All combined,Solar (All),9,0.13649,0.134,14.841,0,
30/04/2017,1,Northland,All combined,Solar (All),22,0.29682,0.365,16.606,1,0.000
30/04/2017,2,Auckland,All combined,Solar (All),50,0.27049,0.691,13.812,4,14.515
30/04/2017,3,Waikato,All combined,Solar (All),55,0.27166,0.600,10.901,1,3.000
30/04/2017,4,Bay of Plenty,All combined,Solar (All),18,0.28617,0.240,13.359,0,
30/04/2017,5,Gisborne,All combined,Solar (All),3,0.26762,0.016,5.333,0,
30/04/2017,6,Hawke's Bay,All combined,Solar (All),15,0.26169,0.159,10.590,0,
30/04/2017,7,Taranaki,All combined,Solar (All),10,0.16984,0.163,16.330,0,
30/04/2017,8,Manawatu-Wanganui,All combined,Solar (All),11,0.12052,0.093,8.427,0,
30/04/2017,9,Wellington,All combined,Solar (All),25,0.41535,0.191,7.627,1,1.610
30/04/2017,16,Tasman,All combined,Solar (All),9,0.45965,0.054,6.002,0,
30/04/2017,17,Nelson,All combined,Solar (All),5,0.46382,0.031,6.116,0,
30/04/2017,18,Marlborough,All combined,Solar (All),16,0.91324,0.585,36.531,0,
30/04/2017,12,West Coast,All combined,Solar (All),1,0.08532,0.010,10.000,0,
30/04/2017,13,Canterbury,All combined,Solar (All),63,0.30291,0.626,9.929,0,
30/04/2017,14,Otago,All combined,Solar (All),29,0.37103,0.188,6.479,0,
30/04/2017,15,Southland,All combined,Solar (All),9,0.13680,0.134,14.841,0,
31/05/2017,1,Northland,All combined,Solar (All),22,0.29694,0.369,16.752,1,3.200
31/05/2017,2,Auckland,All combined,Solar (All),54,0.29009,0.703,13.025,5,5.924
31/05/2017,3,Waikato,All combined,Solar (All),55,0.27286,0.600,10.901,0,
31/05/2017,4,Bay of Plenty,All combined,Solar (All),19,0.30269,0.247,13.024,1,7.000
31/05/2017,5,Gisborne,All combined,Solar (All),3,0.26906,0.016,5.333,0,
31/05/2017,6,Hawke's Bay,All combined,Solar (All),15,0.26091,0.159,10.597,1,10.000
31/05/2017,7,Taranaki,All combined,Solar (All),10,0.17042,0.163,16.330,0,
31/05/2017,8,Manawatu-Wanganui,All combined,Solar (All),11,0.12075,0.093,8.427,0,
31/05/2017,9,Wellington,All combined,Solar (All),24,0.39973,0.189,7.878,0,
31/05/2017,16,Tasman,All combined,Solar (All),10,0.51203,0.059,5.922,1,5.200
31/05/2017,17,Nelson,All combined,Solar (All),5,0.45830,0.031,6.116,0,
31/05/2017,18,Marlborough,All combined,Solar (All),16,0.91168,0.585,36.531,0,
31/05/2017,12,West Coast,All combined,Solar (All),1,0.08496,0.010,10.000,0,
31/05/2017,13,Canterbury,All combined,Solar (All),66,0.31778,0.638,9.673,3,4.300
31/05/2017,14,Otago,All combined,Solar (All),31,0.39531,0.197,6.367,2,4.750
31/05/2017,15,Southland,All combined,Solar (All),9,0.13705,0.134,14.841,0,
30/06/2017,1,Northland,All combined,Solar (All),21,0.28310,0.365,17.359,0,
30/06/2017,2,Auckland,All combined,Solar (All),58,0.31073,0.769,13.257,4,10.860
30/06/2017,3,Waikato,All combined,Solar (All),55,0.27414,0.600,10.901,1,3.000
30/06/2017,4,Bay of Plenty,All combined,Solar (All),20,0.31862,0.252,12.623,1,5.000
30/06/2017,5,Gisborne,All combined,Solar (All),3,0.26834,0.016,5.333,0,
30/06/2017,6,Hawke's Bay,All combined,Solar (All),18,0.30954,0.231,12.858,3,24.167
30/06/2017,7,Taranaki,All combined,Solar (All),10,0.17106,0.163,16.330,0,
30/06/2017,8,Manawatu-Wanganui,All combined,Solar (All),11,0.12127,0.093,8.427,0,
30/06/2017,9,Wellington,All combined,Solar (All),23,0.38136,0.186,8.090,0,
30/06/2017,16,Tasman,All combined,Solar (All),10,0.51125,0.059,5.922,0,
30/06/2017,17,Nelson,All combined,Solar (All),5,0.45249,0.031,6.116,0,
30/06/2017,18,Marlborough,All combined,Solar (All),15,0.85714,0.575,38.300,0,
30/06/2017,12,West Coast,All combined,Solar (All),1,0.08368,0.010,10.000,0,
30/06/2017,13,Canterbury,All combined,Solar (All),68,0.32666,0.685,10.080,2,23.500
30/06/2017,14,Otago,All combined,Solar (All),31,0.39445,0.197,6.367,0,
30/06/2017,15,Southland,All combined,Solar (All),9,0.13620,0.134,14.841,0,
31/07/2017,1,Northland,All combined,Solar (All),22,0.29682,0.369,16.766,1,4.320
31/07/2017,2,Auckland,All combined,Solar (All),60,0.32343,0.767,12.792,3,7.300
31/07/2017,3,Waikato,All combined,Solar (All),56,0.27979,0.676,12.069,1,2.280
31/07/2017,4,Bay of Plenty,All combined,Solar (All),21,0.33477,0.256,12.170,1,3.100
31/07/2017,5,Gisborne,All combined,Solar (All),3,0.27248,0.016,5.333,0,
31/07/2017,6,Hawke's Bay,All combined,Solar (All),18,0.31056,0.231,12.858,0,
31/07/2017,7,Taranaki,All combined,Solar (All),11,0.18849,0.168,15.300,0,
31/07/2017,8,Manawatu-Wanganui,All combined,Solar (All),11,0.12175,0.093,8.427,0,
31/07/2017,9,Wellington,All combined,Solar (All),23,0.38276,0.186,8.090,0,
31/07/2017,16,Tasman,All combined,Solar (All),10,0.51020,0.059,5.922,0,
31/07/2017,17,Nelson,All combined,Solar (All),6,0.54299,0.036,5.930,1,5.000
31/07/2017,18,Marlborough,All combined,Solar (All),15,0.85911,0.575,38.300,0,
31/07/2017,12,West Coast,All combined,Solar (All),1,0.08368,0.010,10.000,0,
31/07/2017,13,Canterbury,All combined,Solar (All),69,0.33234,0.690,10.006,1,5.000
31/07/2017,14,Otago,All combined,Solar (All),31,0.39390,0.197,6.367,0,
31/07/2017,15,Southland,All combined,Solar (All),11,0.16679,0.149,13.506,2,7.500
31/08/2017,1,Northland,All combined,Solar (All),23,0.30782,0.371,16.129,0,
31/08/2017,2,Auckland,All combined,Solar (All),62,0.33439,0.784,12.638,1,6.560
31/08/2017,3,Waikato,All combined,Solar (All),56,0.27847,0.676,12.069,0,
31/08/2017,4,Bay of Plenty,All combined,Solar (All),22,0.35004,0.258,11.707,1,2.000
31/08/2017,5,Gisborne,All combined,Solar (All),3,0.28037,0.016,5.333,0,
31/08/2017,6,Hawke's Bay,All combined,Solar (All),17,0.29376,0.221,13.026,0,
31/08/2017,7,Taranaki,All combined,Solar (All),11,0.18768,0.168,15.300,0,
31/08/2017,8,Manawatu-Wanganui,All combined,Solar (All),12,0.13246,0.097,8.079,1,4.250
31/08/2017,9,Wellington,All combined,Solar (All),24,0.39847,0.189,7.890,1,3.300
31/08/2017,16,Tasman,All combined,Solar (All),11,0.55980,0.064,5.838,1,5.000
31/08/2017,17,Nelson,All combined,Solar (All),6,0.53860,0.036,5.930,0,
31/08/2017,18,Marlborough,All combined,Solar (All),15,0.85568,0.575,38.300,0,
31/08/2017,12,West Coast,All combined,Solar (All),1,0.08368,0.010,10.000,0,
31/08/2017,13,Canterbury,All combined,Solar (All),70,0.33683,0.694,9.920,1,3.000
31/08/2017,14,Otago,All combined,Solar (All),32,0.40645,0.201,6.275,1,3.400
31/08/2017,15,Southland,All combined,Solar (All),11,0.16649,0.149,13.506,0,
30/09/2017,1,Northland,All combined,Solar (All),24,0.31919,0.375,15.615,1,3.800
30/09/2017,2,Auckland,All combined,Solar (All),64,0.34320,0.793,12.388,3,4.253
30/09/2017,3,Waikato,All combined,Solar (All),60,0.29584,0.700,11.673,3,6.667
30/09/2017,4,Bay of Plenty,All combined,Solar (All),25,0.39563,0.278,11.102,2,5.000
30/09/2017,5,Gisborne,All combined,Solar (All),3,0.28302,0.016,5.333,0,
30/09/2017,6,Hawke's Bay,All combined,Solar (All),17,0.29331,0.221,13.026,0,
30/09/2017,7,Taranaki,All combined,Solar (All),11,0.18733,0.168,15.300,0,
30/09/2017,8,Manawatu-Wanganui,All combined,Solar (All),12,0.13271,0.097,8.079,0,
30/09/2017,9,Wellington,All combined,Solar (All),21,0.34948,0.173,8.231,0,
30/09/2017,16,Tasman,All combined,Solar (All),11,0.56094,0.064,5.838,0,
30/09/2017,17,Nelson,All combined,Solar (All),6,0.53619,0.036,5.930,0,
30/09/2017,18,Marlborough,All combined,Solar (All),15,0.85276,0.586,39.060,0,
30/09/2017,12,West Coast,All combined,Solar (All),1,0.08361,0.010,10.000,0,
30/09/2017,13,Canterbury,All combined,Solar (All),70,0.33549,0.694,9.916,2,3.850
30/09/2017,14,Otago,All combined,Solar (All),34,0.42984,0.206,6.059,2,2.600
30/09/2017,15,Southland,All combined,Solar (All),11,0.16832,0.149,13.506,0,
31/10/2017,1,Northland,All combined,Solar (All),25,0.33091,0.379,15.150,0,
31/10/2017,2,Auckland,All combined,Solar (All),70,0.37495,0.821,11.729,5,5.012
31/10/2017,3,Waikato,All combined,Solar (All),64,0.31536,0.719,11.240,5,4.200
31/10/2017,4,Bay of Plenty,All combined,Solar (All),24,0.37819,0.276,11.482,0,
31/10/2017,5,Gisborne,All combined,Solar (All),3,0.28275,0.016,5.333,0,
31/10/2017,6,Hawke's Bay,All combined,Solar (All),17,0.29215,0.221,13.026,0,
31/10/2017,7,Taranaki,All combined,Solar (All),11,0.18720,0.168,15.300,0,
31/10/2017,8,Manawatu-Wanganui,All combined,Solar (All),13,0.14354,0.100,7.688,1,3.000
31/10/2017,9,Wellington,All combined,Solar (All),22,0.36551,0.176,7.994,1,3.000
31/10/2017,16,Tasman,All combined,Solar (All),11,0.56008,0.064,5.838,0,
31/10/2017,17,Nelson,All combined,Solar (All),5,0.45045,0.033,6.516,0,
31/10/2017,18,Marlborough,All combined,Solar (All),15,0.85179,0.586,39.060,0,
31/10/2017,12,West Coast,All combined,Solar (All),1,0.08368,0.010,10.000,0,
31/10/2017,13,Canterbury,All combined,Solar (All),72,0.34415,0.685,9.516,5,9.600
31/10/2017,14,Otago,All combined,Solar (All),34,0.42951,0.206,6.059,0,
31/10/2017,15,Southland,All combined,Solar (All),13,0.19948,0.155,11.921,1,3.000
30/11/2017,1,Northland,All combined,Solar (All),26,0.34040,0.382,14.683,1,3.000
30/11/2017,2,Auckland,All combined,Solar (All),75,0.40208,0.905,12.067,6,15.770
30/11/2017,3,Waikato,All combined,Solar (All),68,0.33397,0.756,11.117,5,8.200
30/11/2017,4,Bay of Plenty,All combined,Solar (All),26,0.40791,0.291,11.175,1,5.000
30/11/2017,5,Gisborne,All combined,Solar (All),3,0.27149,0.016,5.333,0,
30/11/2017,6,Hawke's Bay,All combined,Solar (All),17,0.28921,0.221,13.026,0,
30/11/2017,7,Taranaki,All combined,Solar (All),10,0.16759,0.163,16.330,0,
30/11/2017,8,Manawatu-Wanganui,All combined,Solar (All),14,0.15262,0.102,7.254,1,1.600
30/11/2017,9,Wellington,All combined,Solar (All),23,0.38219,0.176,7.670,2,2.850
30/11/2017,16,Tasman,All combined,Solar (All),12,0.61193,0.074,6.185,1,10.000
30/11/2017,17,Nelson,All combined,Solar (All),6,0.53524,0.038,6.263,1,5.000
30/11/2017,18,Marlborough,All combined,Solar (All),16,0.90652,0.599,37.463,1,13.500
30/11/2017,12,West Coast,All combined,Solar (All),1,0.08333,0.010,10.000,0,
30/11/2017,13,Canterbury,All combined,Solar (All),76,0.36301,0.733,9.642,5,10.070
30/11/2017,14,Otago,All combined,Solar (All),35,0.44053,0.214,6.114,2,5.000
30/11/2017,15,Southland,All combined,Solar (All),13,0.19337,0.155,11.921,0,
31/12/2017,1,Northland,All combined,Solar (All),27,0.35470,0.385,14.250,1,3.000
31/12/2017,2,Auckland,All combined,Solar (All),76,0.41150,0.900,11.838,2,2.285
31/12/2017,3,Waikato,All combined,Solar (All),67,0.32974,0.753,11.238,0,
31/12/2017,4,Bay of Plenty,All combined,Solar (All),24,0.37565,0.276,11.482,0,
31/12/2017,5,Gisborne,All combined,Solar (All),3,0.27149,0.016,5.333,0,
31/12/2017,6,Hawke's Bay,All combined,Solar (All),18,0.30701,0.271,15.081,1,50.000
31/12/2017,7,Taranaki,All combined,Solar (All),10,0.16739,0.163,16.330,0,
31/12/2017,8,Manawatu-Wanganui,All combined,Solar (All),14,0.15291,0.102,7.254,0,
31/12/2017,9,Wellington,All combined,Solar (All),25,0.41646,0.226,9.056,2,25.000
31/12/2017,16,Tasman,All combined,Solar (All),12,0.61381,0.074,6.185,0,
31/12/2017,17,Nelson,All combined,Solar (All),5,0.44603,0.033,6.516,0,
31/12/2017,18,Marlborough,All combined,Solar (All),17,0.96372,0.604,35.553,1,5.000
31/12/2017,12,West Coast,All combined,Solar (All),1,0.08340,0.010,10.000,0,
31/12/2017,13,Canterbury,All combined,Solar (All),77,0.36814,0.767,9.961,4,12.000
31/12/2017,14,Otago,All combined,Solar (All),39,0.49118,0.237,6.082,3,6.067
31/12/2017,15,Southland,All combined,Solar (All),13,0.19354,0.155,11.921,0,
31/01/2018,1,Northland,All combined,Solar (All),28,0.36818,0.387,13.820,1,2.200
31/01/2018,2,Auckland,All combined,Solar (All),76,0.41086,0.900,11.844,1,3.000
31/01/2018,3,Waikato,All combined,Solar (All),68,0.33404,0.758,11.146,1,5.000
31/01/2018,4,Bay of Plenty,All combined,Solar (All),24,0.37535,0.276,11.482,0,
31/01/2018,5,Gisborne,All combined,Solar (All),3,0.27100,0.016,5.333,0,
31/01/2018,6,Hawke's Bay,All combined,Solar (All),18,0.30691,0.271,15.081,0,
31/01/2018,7,Taranaki,All combined,Solar (All),10,0.16711,0.163,16.330,0,
31/01/2018,8,Manawatu-Wanganui,All combined,Solar (All),14,0.15229,0.102,7.254,0,
31/01/2018,9,Wellington,All combined,Solar (All),27,0.44798,0.233,8.621,2,3.190
31/01/2018,16,Tasman,All combined,Solar (All),12,0.61444,0.074,6.185,0,
31/01/2018,17,Nelson,All combined,Solar (All),5,0.44366,0.033,6.516,0,
31/01/2018,18,Marlborough,All combined,Solar (All),17,0.96591,0.604,35.553,0,
31/01/2018,12,West Coast,All combined,Solar (All),1,0.08347,0.010,10.000,0,
31/01/2018,13,Canterbury,All combined,Solar (All),82,0.39193,0.900,10.974,6,22.987
31/01/2018,14,Otago,All combined,Solar (All),39,0.48964,0.237,6.082,0,
31/01/2018,15,Southland,All combined,Solar (All),13,0.19351,0.155,11.921,0,
28/02/2018,1,Northland,All combined,Solar (All),27,0.35331,0.381,14.128,0,
28/02/2018,2,Auckland,All combined,Solar (All),77,0.41624,0.905,11.758,1,5.200
28/02/2018,3,Waikato,All combined,Solar (All),69,0.33867,0.761,11.028,1,3.000
28/02/2018,4,Bay of Plenty,All combined,Solar (All),27,0.42155,0.316,11.696,2,15.110
28/02/2018,5,Gisborne,All combined,Solar (All),3,0.27149,0.016,5.333,0,
28/02/2018,6,Hawke's Bay,All combined,Solar (All),18,0.30649,0.271,15.081,0,
28/02/2018,7,Taranaki,All combined,Solar (All),12,0.19970,0.170,14.175,1,3.000
28/02/2018,8,Manawatu-Wanganui,All combined,Solar (All),14,0.15272,0.102,7.254,0,
28/02/2018,9,Wellington,All combined,Solar (All),27,0.44562,0.233,8.621,0,
28/02/2018,16,Tasman,All combined,Solar (All),12,0.61507,0.074,6.185,0,
28/02/2018,17,Nelson,All combined,Solar (All),5,0.43253,0.033,6.516,0,
28/02/2018,18,Marlborough,All combined,Solar (All),17,0.96317,0.604,35.553,0,
28/02/2018,12,West Coast,All combined,Solar (All),1,0.08313,0.010,10.000,0,
28/02/2018,13,Canterbury,All combined,Solar (All),84,0.40080,0.910,10.832,2,5.000
28/02/2018,14,Otago,All combined,Solar (All),40,0.50019,0.238,5.945,2,2.800
28/02/2018,15,Southland,All combined,Solar (All),13,0.19348,0.155,11.921,0,
31/03/2018,1,Northland,All combined,Solar (All),29,0.37618,0.390,13.447,2,4.250
31/03/2018,2,Auckland,All combined,Solar (All),81,0.42776,0.944,11.658,3,11.300
31/03/2018,3,Waikato,All combined,Solar (All),72,0.35036,0.787,10.931,3,8.700
31/03/2018,4,Bay of Plenty,All combined,Solar (All),27,0.42089,0.316,11.696,0,
31/03/2018,5,Gisborne,All combined,Solar (All),3,0.27248,0.016,5.333,0,
31/03/2018,6,Hawke's Bay,All combined,Solar (All),19,0.32258,0.273,14.392,0,
31/03/2018,7,Taranaki,All combined,Solar (All),11,0.18209,0.167,15.191,0,
31/03/2018,8,Manawatu-Wanganui,All combined,Solar (All),17,0.18480,0.132,7.791,3,10.300
31/03/2018,9,Wellington,All combined,Solar (All),28,0.46220,0.236,8.424,1,3.100
31/03/2018,16,Tasman,All combined,Solar (All),12,0.61570,0.074,6.185,0,
31/03/2018,17,Nelson,All combined,Solar (All),5,0.43029,0.033,6.516,0,
31/03/2018,18,Marlborough,All combined,Solar (All),18,1.00727,0.610,33.911,0,
31/03/2018,12,West Coast,All combined,Solar (All),1,0.08258,0.010,10.000,0,
31/03/2018,13,Canterbury,All combined,Solar (All),82,0.39061,0.900,10.974,0,
31/03/2018,14,Otago,All combined,Solar (All),44,0.54870,0.306,6.966,3,21.833
31/03/2018,15,Southland,All combined,Solar (All),15,0.22130,0.166,11.071,2,5.550
30/04/2018,1,Northland,All combined,Solar (All),30,0.38921,0.394,13.132,1,4.000
30/04/2018,2,Auckland,All combined,Solar (All),77,0.41550,0.938,12.183,2,6.930
30/04/2018,3,Waikato,All combined,Solar (All),72,0.34984,0.787,10.934,1,3.180
30/04/2018,4,Bay of Plenty,All combined,Solar (All),28,0.43411,0.325,11.621,1,9.600
30/04/2018,5,Gisborne,All combined,Solar (All),4,0.36364,0.024,6.050,1,8.200
30/04/2018,6,Hawke's Bay,All combined,Solar (All),19,0.32198,0.273,14.392,0,
30/04/2018,7,Taranaki,All combined,Solar (All),11,0.18164,0.167,15.191,0,
30/04/2018,8,Manawatu-Wanganui,All combined,Solar (All),18,0.19533,0.136,7.558,1,3.600
30/04/2018,9,Wellington,All combined,Solar (All),26,0.42911,0.242,9.303,0,
30/04/2018,16,Tasman,All combined,Solar (All),12,0.61633,0.074,6.185,0,
30/04/2018,17,Nelson,All combined,Solar (All),5,0.42017,0.033,6.516,0,
30/04/2018,18,Marlborough,All combined,Solar (All),17,0.94079,0.605,35.612,0,
30/04/2018,12,West Coast,All combined,Solar (All),1,0.08210,0.010,10.000,0,
30/04/2018,13,Canterbury,All combined,Solar (All),82,0.39092,0.926,11.291,1,30.000
30/04/2018,14,Otago,All combined,Solar (All),45,0.56145,0.311,6.922,1,5.000
30/04/2018,15,Southland,All combined,Solar (All),15,0.22111,0.166,11.071,0,
31/05/2018,1,Northland,All combined,Solar (All),31,0.40286,0.399,12.870,0,
31/05/2018,2,Auckland,All combined,Solar (All),82,0.44198,0.968,11.802,5,6.916
31/05/2018,3,Waikato,All combined,Solar (All),76,0.36868,0.798,10.506,4,2.800
31/05/2018,4,Bay of Plenty,All combined,Solar (All),28,0.42918,0.325,11.621,0,
31/05/2018,5,Gisborne,All combined,Solar (All),4,0.36364,0.024,6.050,0,
31/05/2018,6,Hawke's Bay,All combined,Solar (All),19,0.32285,0.273,14.392,0,
31/05/2018,7,Taranaki,All combined,Solar (All),12,0.19802,0.177,14.761,1,10.030
31/05/2018,8,Manawatu-Wanganui,All combined,Solar (All),18,0.19599,0.136,7.558,0,
31/05/2018,9,Wellington,All combined,Solar (All),26,0.42742,0.273,10.495,1,34.000
31/05/2018,16,Tasman,All combined,Solar (All),13,0.67218,0.076,5.875,0,
31/05/2018,17,Nelson,All combined,Solar (All),6,0.49875,0.036,5.980,1,3.300
31/05/2018,18,Marlborough,All combined,Solar (All),17,0.94079,0.605,35.612,0,
31/05/2018,12,West Coast,All combined,Solar (All),1,0.08197,0.010,10.000,0,
31/05/2018,13,Canterbury,All combined,Solar (All),84,0.40004,0.961,11.439,2,17.500
31/05/2018,14,Otago,All combined,Solar (All),45,0.56152,0.311,6.922,0,
31/05/2018,15,Southland,All combined,Solar (All),15,0.22137,0.166,11.071,0,
30/06/2018,1,Northland,All combined,Solar (All),30,0.38966,0.395,13.165,0,
30/06/2018,2,Auckland,All combined,Solar (All),82,0.44257,0.968,11.802,0,
30/06/2018,3,Waikato,All combined,Solar (All),74,0.35949,0.751,10.154,3,2.700
30/06/2018,4,Bay of Plenty,All combined,Solar (All),30,0.45455,0.338,11.265,2,6.280
30/06/2018,5,Gisborne,All combined,Solar (All),4,0.36397,0.024,6.050,0,
30/06/2018,6,Hawke's Bay,All combined,Solar (All),19,0.32368,0.273,14.392,0,
30/06/2018,7,Taranaki,All combined,Solar (All),12,0.19835,0.177,14.761,0,
30/06/2018,8,Manawatu-Wanganui,All combined,Solar (All),18,0.19599,0.136,7.558,0,
30/06/2018,9,Wellington,All combined,Solar (All),26,0.42869,0.273,10.495,0,
30/06/2018,16,Tasman,All combined,Solar (All),13,0.67568,0.076,5.875,0,
30/06/2018,17,Nelson,All combined,Solar (All),6,0.49546,0.036,5.980,0,
30/06/2018,18,Marlborough,All combined,Solar (All),18,1.00111,0.610,33.911,1,5.000
30/06/2018,12,West Coast,All combined,Solar (All),1,0.08197,0.010,10.000,0,
30/06/2018,13,Canterbury,All combined,Solar (All),83,0.39469,0.953,11.481,0,
30/06/2018,14,Otago,All combined,Solar (All),46,0.57493,0.316,6.880,1,5.000
30/06/2018,15,Southland,All combined,Solar (All),15,0.22072,0.166,11.071,0,
31/07/2018,1,Northland,All combined,Solar (All),33,0.42952,0.432,13.087,3,12.300
31/07/2018,2,Auckland,All combined,Solar (All),83,0.44831,0.978,11.781,1,10.000
31/07/2018,3,Waikato,All combined,Solar (All),76,0.36997,0.787,10.361,3,6.033
