Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20250317193423

Parameters
Date range,01 Sep 2013 - 28 Feb 2025
Region type,Regional council
Market segment,Residential
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
30/06/2019,1,Northland,All combined,Solar (All),1676,2.19968,6.504,3.880,27,4.579
30/06/2019,2,Auckland,All combined,Solar (All),5199,0.96560,19.044,3.663,41,4.502
30/06/2019,3,Waikato,All combined,Solar (All),2646,1.37750,9.142,3.455,24,4.543
30/06/2019,4,Bay of Plenty,All combined,Solar (All),1851,1.47508,6.514,3.519,17,4.632
30/06/2019,5,Gisborne,All combined,Solar (All),186,1.20677,0.670,3.601,1,3.680
30/06/2019,6,Hawke's Bay,All combined,Solar (All),960,1.43341,3.634,3.786,17,4.784
30/06/2019,7,Taranaki,All combined,Solar (All),493,1.00859,1.743,3.535,5,3.872
30/06/2019,8,Manawatu-Wanganui,All combined,Solar (All),1081,1.07703,3.875,3.584,21,3.404
30/06/2019,9,Wellington,All combined,Solar (All),2049,1.02482,6.987,3.410,29,3.459
30/06/2019,16,Tasman,All combined,Solar (All),477,2.43902,1.952,4.092,3,4.120
30/06/2019,17,Nelson,All combined,Solar (All),561,2.49034,1.953,3.481,6,4.863
30/06/2019,18,Marlborough,All combined,Solar (All),479,2.18642,1.855,3.872,13,4.188
30/06/2019,12,West Coast,All combined,Solar (All),46,0.30470,0.178,3.879,1,5.000
30/06/2019,13,Canterbury,All combined,Solar (All),3864,1.53664,14.648,3.791,47,4.462
30/06/2019,14,Otago,All combined,Solar (All),1289,1.28892,5.076,3.938,16,5.811
30/06/2019,15,Southland,All combined,Solar (All),382,0.92478,1.791,4.689,1,4.000
31/07/2019,1,Northland,All combined,Solar (All),1704,2.23414,6.621,3.886,26,4.386
31/07/2019,2,Auckland,All combined,Solar (All),5246,0.97266,19.269,3.673,49,4.748
31/07/2019,3,Waikato,All combined,Solar (All),2682,1.39491,9.319,3.475,35,4.559
31/07/2019,4,Bay of Plenty,All combined,Solar (All),1875,1.49277,6.635,3.539,27,4.331
31/07/2019,5,Gisborne,All combined,Solar (All),188,1.22007,0.682,3.625,2,3.680
31/07/2019,6,Hawke's Bay,All combined,Solar (All),959,1.43057,3.642,3.798,7,4.307
31/07/2019,7,Taranaki,All combined,Solar (All),499,1.02072,1.777,3.561,6,5.673
31/07/2019,8,Manawatu-Wanganui,All combined,Solar (All),1094,1.09052,3.931,3.593,15,3.941
31/07/2019,9,Wellington,All combined,Solar (All),2073,1.03617,7.085,3.418,27,3.909
31/07/2019,16,Tasman,All combined,Solar (All),480,2.45575,1.975,4.114,5,4.780
31/07/2019,17,Nelson,All combined,Solar (All),574,2.53960,2.006,3.495,13,4.018
31/07/2019,18,Marlborough,All combined,Solar (All),498,2.27252,1.928,3.871,19,3.834
31/07/2019,12,West Coast,All combined,Solar (All),47,0.31083,0.183,3.903,1,5.000
31/07/2019,13,Canterbury,All combined,Solar (All),3887,1.54405,14.780,3.802,37,4.613
31/07/2019,14,Otago,All combined,Solar (All),1307,1.30486,5.174,3.959,18,4.667
31/07/2019,15,Southland,All combined,Solar (All),386,0.93318,1.813,4.697,4,5.000
31/08/2019,1,Northland,All combined,Solar (All),1739,2.27582,6.775,3.896,35,4.378
31/08/2019,2,Auckland,All combined,Solar (All),5292,0.97926,19.474,3.680,48,4.424
31/08/2019,3,Waikato,All combined,Solar (All),2723,1.41394,9.486,3.484,40,4.185
31/08/2019,4,Bay of Plenty,All combined,Solar (All),1890,1.50253,6.741,3.567,28,4.464
31/08/2019,5,Gisborne,All combined,Solar (All),190,1.23361,0.689,3.627,2,3.840
31/08/2019,6,Hawke's Bay,All combined,Solar (All),982,1.46368,3.742,3.810,28,3.921
31/08/2019,7,Taranaki,All combined,Solar (All),504,1.03017,1.795,3.562,5,3.672
31/08/2019,8,Manawatu-Wanganui,All combined,Solar (All),1107,1.10286,4.016,3.628,14,3.583
31/08/2019,9,Wellington,All combined,Solar (All),2091,1.04423,7.169,3.429,16,4.506
31/08/2019,16,Tasman,All combined,Solar (All),488,2.49706,2.025,4.149,8,5.301
31/08/2019,17,Nelson,All combined,Solar (All),582,2.57033,2.039,3.503,8,4.105
31/08/2019,18,Marlborough,All combined,Solar (All),512,2.33481,1.994,3.894,18,4.229
31/08/2019,12,West Coast,All combined,Solar (All),47,0.31078,0.183,3.903,0,
31/08/2019,13,Canterbury,All combined,Solar (All),3924,1.55630,14.958,3.812,54,4.217
31/08/2019,14,Otago,All combined,Solar (All),1324,1.32043,5.263,3.975,15,4.910
31/08/2019,15,Southland,All combined,Solar (All),390,0.94232,1.836,4.708,4,5.800
30/09/2019,1,Northland,All combined,Solar (All),1764,2.30570,6.872,3.895,24,3.945
30/09/2019,2,Auckland,All combined,Solar (All),5370,0.99168,19.906,3.707,54,4.654
30/09/2019,3,Waikato,All combined,Solar (All),2750,1.42638,9.641,3.506,32,4.873
30/09/2019,4,Bay of Plenty,All combined,Solar (All),1908,1.51589,6.843,3.587,21,4.878
30/09/2019,5,Gisborne,All combined,Solar (All),191,1.24002,0.694,3.634,1,5.000
30/09/2019,6,Hawke's Bay,All combined,Solar (All),996,1.48349,3.837,3.852,15,5.997
30/09/2019,7,Taranaki,All combined,Solar (All),511,1.04362,1.831,3.584,7,5.154
30/09/2019,8,Manawatu-Wanganui,All combined,Solar (All),1130,1.12485,4.115,3.641,18,4.426
30/09/2019,9,Wellington,All combined,Solar (All),2120,1.05791,7.285,3.437,27,3.890
30/09/2019,16,Tasman,All combined,Solar (All),494,2.52841,2.071,4.193,5,8.316
30/09/2019,17,Nelson,All combined,Solar (All),592,2.60908,2.080,3.514,10,4.113
30/09/2019,18,Marlborough,All combined,Solar (All),523,2.38215,2.038,3.897,14,3.967
30/09/2019,12,West Coast,All combined,Solar (All),48,0.31687,0.187,3.901,1,3.800
30/09/2019,13,Canterbury,All combined,Solar (All),3956,1.56642,15.133,3.825,40,4.669
30/09/2019,14,Otago,All combined,Solar (All),1344,1.33841,5.360,3.988,15,4.364
30/09/2019,15,Southland,All combined,Solar (All),394,0.95171,1.857,4.714,3,5.333
31/10/2019,1,Northland,All combined,Solar (All),1786,2.33226,6.957,3.895,21,3.945
31/10/2019,2,Auckland,All combined,Solar (All),5429,1.00115,20.212,3.723,70,4.935
31/10/2019,3,Waikato,All combined,Solar (All),2781,1.44096,9.807,3.526,36,4.646
31/10/2019,4,Bay of Plenty,All combined,Solar (All),1925,1.52781,6.940,3.605,23,4.513
31/10/2019,5,Gisborne,All combined,Solar (All),209,1.35750,0.730,3.494,18,2.009
31/10/2019,6,Hawke's Bay,All combined,Solar (All),1030,1.53372,4.004,3.888,39,4.404
31/10/2019,7,Taranaki,All combined,Solar (All),524,1.06969,1.893,3.612,11,4.549
31/10/2019,8,Manawatu-Wanganui,All combined,Solar (All),1163,1.15754,4.244,3.649,30,3.968
31/10/2019,9,Wellington,All combined,Solar (All),2152,1.07292,7.409,3.443,32,4.045
31/10/2019,16,Tasman,All combined,Solar (All),502,2.57014,2.113,4.209,9,4.287
31/10/2019,17,Nelson,All combined,Solar (All),599,2.63308,2.121,3.540,8,5.149
31/10/2019,18,Marlborough,All combined,Solar (All),529,2.41013,2.073,3.918,11,4.558
31/10/2019,12,West Coast,All combined,Solar (All),48,0.31700,0.187,3.901,0,
31/10/2019,13,Canterbury,All combined,Solar (All),3992,1.57900,15.333,3.841,37,5.390
31/10/2019,14,Otago,All combined,Solar (All),1361,1.35338,5.456,4.009,17,4.644
31/10/2019,15,Southland,All combined,Solar (All),400,0.96602,1.886,4.714,7,4.780
30/11/2019,1,Northland,All combined,Solar (All),1812,2.36202,7.048,3.890,26,3.702
30/11/2019,2,Auckland,All combined,Solar (All),5488,1.01032,20.526,3.740,62,5.025
30/11/2019,3,Waikato,All combined,Solar (All),2816,1.45680,9.982,3.545,36,4.804
30/11/2019,4,Bay of Plenty,All combined,Solar (All),1951,1.54652,7.064,3.621,27,4.648
30/11/2019,5,Gisborne,All combined,Solar (All),214,1.38925,0.747,3.490,7,4.297
30/11/2019,6,Hawke's Bay,All combined,Solar (All),1049,1.56069,4.095,3.903,19,4.677
30/11/2019,7,Taranaki,All combined,Solar (All),530,1.08073,1.937,3.655,7,6.917
30/11/2019,8,Manawatu-Wanganui,All combined,Solar (All),1178,1.17164,4.320,3.667,16,4.740
30/11/2019,9,Wellington,All combined,Solar (All),2180,1.08525,7.543,3.460,29,4.777
30/11/2019,16,Tasman,All combined,Solar (All),506,2.58916,2.129,4.208,4,4.170
30/11/2019,17,Nelson,All combined,Solar (All),607,2.66041,2.150,3.541,9,4.023
30/11/2019,18,Marlborough,All combined,Solar (All),538,2.44957,2.113,3.927,9,4.464
30/11/2019,12,West Coast,All combined,Solar (All),49,0.32348,0.190,3.882,1,3.000
30/11/2019,13,Canterbury,All combined,Solar (All),4041,1.59624,15.587,3.857,54,4.898
30/11/2019,14,Otago,All combined,Solar (All),1376,1.36635,5.561,4.042,15,6.923
30/11/2019,15,Southland,All combined,Solar (All),401,0.96743,1.896,4.727,1,10.000
31/12/2019,1,Northland,All combined,Solar (All),1820,2.36819,7.078,3.889,9,3.494
31/12/2019,2,Auckland,All combined,Solar (All),5555,1.02126,20.872,3.757,65,5.292
31/12/2019,3,Waikato,All combined,Solar (All),2834,1.46367,10.142,3.579,18,3.669
31/12/2019,4,Bay of Plenty,All combined,Solar (All),1977,1.56427,7.185,3.634,27,4.421
31/12/2019,5,Gisborne,All combined,Solar (All),220,1.42690,0.772,3.507,5,3.944
31/12/2019,6,Hawke's Bay,All combined,Solar (All),1065,1.58200,4.174,3.919,20,4.572
31/12/2019,7,Taranaki,All combined,Solar (All),532,1.08390,1.946,3.657,3,4.160
31/12/2019,8,Manawatu-Wanganui,All combined,Solar (All),1192,1.18440,4.381,3.675,12,4.023
31/12/2019,9,Wellington,All combined,Solar (All),2198,1.09261,7.596,3.456,19,4.224
31/12/2019,16,Tasman,All combined,Solar (All),510,2.60910,2.150,4.216,4,4.728
31/12/2019,17,Nelson,All combined,Solar (All),613,2.68072,2.179,3.555,7,4.469
31/12/2019,18,Marlborough,All combined,Solar (All),548,2.49238,2.166,3.953,12,5.015
31/12/2019,12,West Coast,All combined,Solar (All),49,0.32286,0.190,3.882,0,
31/12/2019,13,Canterbury,All combined,Solar (All),4080,1.60838,15.805,3.874,44,5.193
31/12/2019,14,Otago,All combined,Solar (All),1394,1.38155,5.641,4.047,19,3.960
31/12/2019,15,Southland,All combined,Solar (All),403,0.97069,1.906,4.729,2,5.000
31/01/2020,1,Northland,All combined,Solar (All),1851,2.40787,7.226,3.904,31,4.773
31/01/2020,2,Auckland,All combined,Solar (All),5593,1.02809,21.067,3.767,42,4.916
31/01/2020,3,Waikato,All combined,Solar (All),2863,1.47861,10.286,3.593,30,4.724
31/01/2020,4,Bay of Plenty,All combined,Solar (All),2001,1.58238,7.296,3.646,25,4.345
31/01/2020,5,Gisborne,All combined,Solar (All),223,1.44692,0.785,3.521,3,4.560
31/01/2020,6,Hawke's Bay,All combined,Solar (All),1080,1.60440,4.248,3.934,15,4.742
31/01/2020,7,Taranaki,All combined,Solar (All),544,1.10830,1.990,3.658,13,3.797
31/01/2020,8,Manawatu-Wanganui,All combined,Solar (All),1203,1.19560,4.439,3.690,13,4.752
31/01/2020,9,Wellington,All combined,Solar (All),2231,1.10918,7.722,3.461,33,3.834
31/01/2020,16,Tasman,All combined,Solar (All),514,2.63010,2.166,4.214,4,4.040
31/01/2020,17,Nelson,All combined,Solar (All),615,2.68641,2.192,3.564,3,4.197
31/01/2020,18,Marlborough,All combined,Solar (All),548,2.49182,2.171,3.961,3,3.250
31/01/2020,12,West Coast,All combined,Solar (All),50,0.32966,0.193,3.865,1,3.000
31/01/2020,13,Canterbury,All combined,Solar (All),4106,1.61757,15.939,3.882,33,5.279
31/01/2020,14,Otago,All combined,Solar (All),1417,1.40387,5.756,4.062,25,4.686
31/01/2020,15,Southland,All combined,Solar (All),410,0.98824,1.945,4.745,7,4.234
29/02/2020,1,Northland,All combined,Solar (All),1868,2.42859,7.304,3.910,16,4.611
29/02/2020,2,Auckland,All combined,Solar (All),5655,1.03827,21.382,3.781,61,4.891
29/02/2020,3,Waikato,All combined,Solar (All),2908,1.50074,10.476,3.603,44,4.220
29/02/2020,4,Bay of Plenty,All combined,Solar (All),2028,1.60272,7.421,3.659,29,4.682
29/02/2020,5,Gisborne,All combined,Solar (All),227,1.47364,0.801,3.530,4,4.010
29/02/2020,6,Hawke's Bay,All combined,Solar (All),1099,1.63211,4.345,3.954,22,5.180
29/02/2020,7,Taranaki,All combined,Solar (All),555,1.13009,2.047,3.688,9,5.329
29/02/2020,8,Manawatu-Wanganui,All combined,Solar (All),1221,1.21257,4.513,3.696,18,3.800
29/02/2020,9,Wellington,All combined,Solar (All),2250,1.11820,7.822,3.476,21,4.755
29/02/2020,16,Tasman,All combined,Solar (All),516,2.64236,2.180,4.224,2,4.650
29/02/2020,17,Nelson,All combined,Solar (All),621,2.70966,2.221,3.576,6,4.795
29/02/2020,18,Marlborough,All combined,Solar (All),557,2.53136,2.221,3.987,9,5.541
29/02/2020,12,West Coast,All combined,Solar (All),50,0.33027,0.193,3.865,0,
29/02/2020,13,Canterbury,All combined,Solar (All),4147,1.63224,16.133,3.890,43,4.665
29/02/2020,14,Otago,All combined,Solar (All),1437,1.42094,5.850,4.071,21,4.554
29/02/2020,15,Southland,All combined,Solar (All),415,0.99993,1.968,4.742,5,4.504
31/03/2020,1,Northland,All combined,Solar (All),1874,2.45362,7.281,3.885,12,4.173
31/03/2020,2,Auckland,All combined,Solar (All),5712,1.04874,21.652,3.791,59,4.996
31/03/2020,3,Waikato,All combined,Solar (All),2934,1.52359,10.610,3.616,34,4.518
31/03/2020,4,Bay of Plenty,All combined,Solar (All),2050,1.62173,7.530,3.673,24,4.621
31/03/2020,5,Gisborne,All combined,Solar (All),228,1.48389,0.805,3.529,2,3.680
31/03/2020,6,Hawke's Bay,All combined,Solar (All),1113,1.65919,4.422,3.973,17,5.392
31/03/2020,7,Taranaki,All combined,Solar (All),556,1.14734,2.049,3.686,7,3.577
31/03/2020,8,Manawatu-Wanganui,All combined,Solar (All),1230,1.22850,4.557,3.705,11,4.638
31/03/2020,9,Wellington,All combined,Solar (All),2258,1.12637,7.848,3.475,14,4.098
31/03/2020,16,Tasman,All combined,Solar (All),517,2.67598,2.188,4.231,6,4.025
31/03/2020,17,Nelson,All combined,Solar (All),624,2.72525,2.241,3.592,6,5.247
31/03/2020,18,Marlborough,All combined,Solar (All),558,2.56069,2.224,3.986,4,4.125
31/03/2020,12,West Coast,All combined,Solar (All),50,0.33425,0.193,3.865,0,
31/03/2020,13,Canterbury,All combined,Solar (All),4148,1.65862,16.112,3.884,28,4.551
31/03/2020,14,Otago,All combined,Solar (All),1445,1.44562,5.901,4.083,13,4.968
31/03/2020,15,Southland,All combined,Solar (All),413,1.01502,1.965,4.757,1,5.000
30/04/2020,1,Northland,All combined,Solar (All),1880,2.46415,7.311,3.889,11,4.344
30/04/2020,2,Auckland,All combined,Solar (All),5708,1.04816,21.633,3.790,9,5.333
30/04/2020,3,Waikato,All combined,Solar (All),2931,1.52378,10.608,3.619,5,4.668
30/04/2020,4,Bay of Plenty,All combined,Solar (All),2053,1.62470,7.542,3.674,8,4.780
30/04/2020,5,Gisborne,All combined,Solar (All),230,1.49720,0.812,3.530,2,3.680
30/04/2020,6,Hawke's Bay,All combined,Solar (All),1119,1.67012,4.447,3.974,10,4.573
30/04/2020,7,Taranaki,All combined,Solar (All),555,1.14752,2.045,3.684,4,6.125
30/04/2020,8,Manawatu-Wanganui,All combined,Solar (All),1228,1.22775,4.540,3.697,3,3.500
30/04/2020,9,Wellington,All combined,Solar (All),2258,1.12670,7.864,3.483,6,5.393
30/04/2020,16,Tasman,All combined,Solar (All),513,2.66466,2.172,4.233,0,
30/04/2020,17,Nelson,All combined,Solar (All),619,2.70862,2.215,3.578,0,
30/04/2020,18,Marlborough,All combined,Solar (All),552,2.54179,2.197,3.980,0,
30/04/2020,12,West Coast,All combined,Solar (All),50,0.33492,0.193,3.865,0,
30/04/2020,13,Canterbury,All combined,Solar (All),4140,1.66109,16.083,3.885,13,5.574
30/04/2020,14,Otago,All combined,Solar (All),1439,1.44442,5.874,4.082,0,
30/04/2020,15,Southland,All combined,Solar (All),411,1.01266,1.951,4.746,1,6.000
31/05/2020,1,Northland,All combined,Solar (All),1902,2.48881,7.414,3.898,22,4.788
31/05/2020,2,Auckland,All combined,Solar (All),5776,1.05835,21.938,3.798,73,4.616
31/05/2020,3,Waikato,All combined,Solar (All),2957,1.53375,10.742,3.633,25,5.058
31/05/2020,4,Bay of Plenty,All combined,Solar (All),2088,1.65046,7.709,3.692,37,4.529
31/05/2020,5,Gisborne,All combined,Solar (All),235,1.52955,0.834,3.549,6,4.173
31/05/2020,6,Hawke's Bay,All combined,Solar (All),1127,1.67956,4.480,3.975,14,4.132
31/05/2020,7,Taranaki,All combined,Solar (All),569,1.17412,2.111,3.710,14,4.724
31/05/2020,8,Manawatu-Wanganui,All combined,Solar (All),1241,1.23901,4.605,3.711,15,4.476
31/05/2020,9,Wellington,All combined,Solar (All),2306,1.14935,8.073,3.501,44,4.459
31/05/2020,16,Tasman,All combined,Solar (All),517,2.68488,2.189,4.233,4,3.495
31/05/2020,17,Nelson,All combined,Solar (All),628,2.74224,2.256,3.593,10,5.142
31/05/2020,18,Marlborough,All combined,Solar (All),559,2.57177,2.228,3.986,7,4.314
31/05/2020,12,West Coast,All combined,Solar (All),50,0.33460,0.193,3.865,0,
31/05/2020,13,Canterbury,All combined,Solar (All),4172,1.67012,16.277,3.901,40,5.212
31/05/2020,14,Otago,All combined,Solar (All),1470,1.47275,6.044,4.111,31,5.052
31/05/2020,15,Southland,All combined,Solar (All),412,1.01323,1.957,4.750,1,6.500
30/06/2020,1,Northland,All combined,Solar (All),1940,2.53641,7.623,3.929,37,5.553
30/06/2020,2,Auckland,All combined,Solar (All),5846,1.06959,22.334,3.820,73,5.047
30/06/2020,3,Waikato,All combined,Solar (All),2990,1.54981,10.892,3.643,35,4.166
30/06/2020,4,Bay of Plenty,All combined,Solar (All),2111,1.66798,7.830,3.709,27,4.853
30/06/2020,5,Gisborne,All combined,Solar (All),237,1.54327,0.841,3.547,1,3.680
30/06/2020,6,Hawke's Bay,All combined,Solar (All),1147,1.70969,4.567,3.982,22,4.237
30/06/2020,7,Taranaki,All combined,Solar (All),577,1.19065,2.142,3.712,8,3.425
30/06/2020,8,Manawatu-Wanganui,All combined,Solar (All),1257,1.25502,4.863,3.869,16,15.425
30/06/2020,9,Wellington,All combined,Solar (All),2332,1.16193,8.187,3.511,27,4.473
30/06/2020,16,Tasman,All combined,Solar (All),520,2.70214,2.203,4.237,3,4.000
30/06/2020,17,Nelson,All combined,Solar (All),640,2.78891,2.321,3.626,12,4.407
30/06/2020,18,Marlborough,All combined,Solar (All),566,2.60374,2.259,3.991,8,4.450
30/06/2020,12,West Coast,All combined,Solar (All),50,0.33494,0.193,3.865,0,
30/06/2020,13,Canterbury,All combined,Solar (All),4232,1.69130,16.566,3.915,63,4.519
30/06/2020,14,Otago,All combined,Solar (All),1494,1.49606,6.159,4.122,26,4.635
30/06/2020,15,Southland,All combined,Solar (All),416,1.02461,1.979,4.757,6,5.440
31/07/2020,1,Northland,All combined,Solar (All),1965,2.56591,7.743,3.941,26,4.681
31/07/2020,2,Auckland,All combined,Solar (All),5936,1.08368,23.000,3.875,92,7.293
31/07/2020,3,Waikato,All combined,Solar (All),3021,1.56312,11.100,3.674,34,6.079
31/07/2020,4,Bay of Plenty,All combined,Solar (All),2133,1.68325,7.959,3.732,27,5.000
31/07/2020,5,Gisborne,All combined,Solar (All),240,1.56433,0.853,3.554,3,4.060
31/07/2020,6,Hawke's Bay,All combined,Solar (All),1169,1.74028,4.662,3.988,22,3.965
31/07/2020,7,Taranaki,All combined,Solar (All),590,1.21702,2.196,3.722,13,4.160
31/07/2020,8,Manawatu-Wanganui,All combined,Solar (All),1271,1.26816,4.750,3.737,16,3.908
31/07/2020,9,Wellington,All combined,Solar (All),2344,1.16604,8.240,3.515,15,4.312
31/07/2020,16,Tasman,All combined,Solar (All),528,2.74457,2.251,4.262,9,5.520
31/07/2020,17,Nelson,All combined,Solar (All),651,2.83154,2.366,3.634,11,4.095
31/07/2020,18,Marlborough,All combined,Solar (All),570,2.61997,2.283,4.005,6,4.450
31/07/2020,12,West Coast,All combined,Solar (All),51,0.34121,0.198,3.887,1,5.000
31/07/2020,13,Canterbury,All combined,Solar (All),4269,1.70213,16.765,3.927,45,4.988
31/07/2020,14,Otago,All combined,Solar (All),1521,1.52021,6.331,4.162,25,6.044
31/07/2020,15,Southland,All combined,Solar (All),421,1.03636,2.004,4.759,5,5.000
31/08/2020,1,Northland,All combined,Solar (All),1996,2.60337,7.875,3.945,31,4.416
31/08/2020,2,Auckland,All combined,Solar (All),6019,1.09691,23.415,3.890,78,4.929
31/08/2020,3,Waikato,All combined,Solar (All),3057,1.57950,11.217,3.669,36,5.059
31/08/2020,4,Bay of Plenty,All combined,Solar (All),2157,1.70027,8.093,3.752,26,5.071
31/08/2020,5,Gisborne,All combined,Solar (All),242,1.57655,0.861,3.559,2,4.240
31/08/2020,6,Hawke's Bay,All combined,Solar (All),1192,1.77212,4.794,4.022,22,5.486
31/08/2020,7,Taranaki,All combined,Solar (All),594,1.22414,2.215,3.730,8,4.444
31/08/2020,8,Manawatu-Wanganui,All combined,Solar (All),1288,1.28360,4.776,3.708,18,4.873
31/08/2020,9,Wellington,All combined,Solar (All),2384,1.18473,8.450,3.544,43,4.966
31/08/2020,16,Tasman,All combined,Solar (All),538,2.79510,2.305,4.284,9,5.610
31/08/2020,17,Nelson,All combined,Solar (All),661,2.86967,2.404,3.637,9,3.774
31/08/2020,18,Marlborough,All combined,Solar (All),580,2.66324,2.325,4.009,11,4.318
31/08/2020,12,West Coast,All combined,Solar (All),55,0.36733,0.216,3.919,4,4.325
31/08/2020,13,Canterbury,All combined,Solar (All),4320,1.71985,17.002,3.936,52,4.795
31/08/2020,14,Otago,All combined,Solar (All),1548,1.54416,6.474,4.182,28,4.621
31/08/2020,15,Southland,All combined,Solar (All),426,1.04740,2.033,4.772,5,5.850
30/09/2020,1,Northland,All combined,Solar (All),2017,2.62593,7.979,3.956,21,4.949
30/09/2020,2,Auckland,All combined,Solar (All),6101,1.11026,23.806,3.902,97,4.743
30/09/2020,3,Waikato,All combined,Solar (All),3083,1.59009,11.342,3.679,32,4.553
30/09/2020,4,Bay of Plenty,All combined,Solar (All),2182,1.71741,8.240,3.777,27,5.593
30/09/2020,5,Gisborne,All combined,Solar (All),250,1.62729,0.896,3.584,9,4.413
30/09/2020,6,Hawke's Bay,All combined,Solar (All),1214,1.80266,4.910,4.045,20,5.402
30/09/2020,7,Taranaki,All combined,Solar (All),610,1.25566,2.283,3.742,15,4.173
30/09/2020,8,Manawatu-Wanganui,All combined,Solar (All),1310,1.30452,4.868,3.716,24,4.073
30/09/2020,9,Wellington,All combined,Solar (All),2416,1.19952,8.589,3.555,33,4.251
30/09/2020,16,Tasman,All combined,Solar (All),545,2.83102,2.339,4.292,6,4.860
30/09/2020,17,Nelson,All combined,Solar (All),667,2.88932,2.435,3.651,6,5.113
30/09/2020,18,Marlborough,All combined,Solar (All),591,2.71101,2.377,4.022,13,4.558
30/09/2020,12,West Coast,All combined,Solar (All),58,0.38700,0.229,3.947,3,4.453
30/09/2020,13,Canterbury,All combined,Solar (All),4366,1.73665,17.263,3.954,54,5.182
30/09/2020,14,Otago,All combined,Solar (All),1577,1.56979,6.615,4.194,28,4.952
30/09/2020,15,Southland,All combined,Solar (All),431,1.05912,2.054,4.766,6,4.548
31/10/2020,1,Northland,All combined,Solar (All),2041,2.65003,8.095,3.966,24,4.811
31/10/2020,2,Auckland,All combined,Solar (All),6230,1.13189,24.424,3.920,129,4.718
31/10/2020,3,Waikato,All combined,Solar (All),3119,1.60650,11.562,3.707,43,5.837
31/10/2020,4,Bay of Plenty,All combined,Solar (All),2217,1.74280,8.430,3.803,37,4.961
31/10/2020,5,Gisborne,All combined,Solar (All),254,1.65343,0.916,3.605,4,4.295
31/10/2020,6,Hawke's Bay,All combined,Solar (All),1236,1.83309,5.028,4.068,23,5.401
31/10/2020,7,Taranaki,All combined,Solar (All),621,1.27746,2.338,3.765,11,4.269
31/10/2020,8,Manawatu-Wanganui,All combined,Solar (All),1326,1.31873,4.971,3.749,18,4.923
31/10/2020,9,Wellington,All combined,Solar (All),2448,1.21427,8.742,3.571,33,4.462
31/10/2020,16,Tasman,All combined,Solar (All),556,2.89147,2.398,4.313,12,4.643
31/10/2020,17,Nelson,All combined,Solar (All),680,2.94003,2.481,3.648,13,4.055
31/10/2020,18,Marlborough,All combined,Solar (All),598,2.74350,2.429,4.063,11,5.615
31/10/2020,12,West Coast,All combined,Solar (All),58,0.38731,0.233,4.012,0,
31/10/2020,13,Canterbury,All combined,Solar (All),4411,1.75095,17.512,3.970,52,4.910
31/10/2020,14,Otago,All combined,Solar (All),1594,1.58187,6.702,4.205,18,4.727
31/10/2020,15,Southland,All combined,Solar (All),435,1.06872,2.069,4.755,3,4.417
30/11/2020,1,Northland,All combined,Solar (All),2113,2.73850,8.447,3.997,72,4.888
30/11/2020,2,Auckland,All combined,Solar (All),6337,1.14853,24.942,3.936,113,4.629
30/11/2020,3,Waikato,All combined,Solar (All),3152,1.62046,11.722,3.719,32,4.646
30/11/2020,4,Bay of Plenty,All combined,Solar (All),2257,1.77189,8.600,3.810,40,4.502
30/11/2020,5,Gisborne,All combined,Solar (All),258,1.68210,0.933,3.617,4,4.400
30/11/2020,6,Hawke's Bay,All combined,Solar (All),1249,1.84947,5.082,4.069,15,4.397
30/11/2020,7,Taranaki,All combined,Solar (All),630,1.29417,2.381,3.779,7,4.309
30/11/2020,8,Manawatu-Wanganui,All combined,Solar (All),1337,1.32827,5.021,3.755,13,3.754
30/11/2020,9,Wellington,All combined,Solar (All),2488,1.23209,8.924,3.587,40,4.470
30/11/2020,16,Tasman,All combined,Solar (All),563,2.92696,2.439,4.333,6,5.773
30/11/2020,17,Nelson,All combined,Solar (All),687,2.96172,2.519,3.667,7,3.624
30/11/2020,18,Marlborough,All combined,Solar (All),608,2.78950,2.476,4.072,10,4.655
30/11/2020,12,West Coast,All combined,Solar (All),59,0.39360,0.236,3.995,1,3.000
30/11/2020,13,Canterbury,All combined,Solar (All),4459,1.76800,17.752,3.981,58,4.817
30/11/2020,14,Otago,All combined,Solar (All),1620,1.60552,6.858,4.233,24,5.855
30/11/2020,15,Southland,All combined,Solar (All),444,1.09048,2.110,4.753,8,4.588
31/12/2020,1,Northland,All combined,Solar (All),2140,2.76797,8.583,4.011,28,4.945
31/12/2020,2,Auckland,All combined,Solar (All),6454,1.16706,25.339,3.926,120,5.120
31/12/2020,3,Waikato,All combined,Solar (All),3190,1.63723,11.897,3.729,36,4.211
31/12/2020,4,Bay of Plenty,All combined,Solar (All),2294,1.79895,8.791,3.832,38,5.044
31/12/2020,5,Gisborne,All combined,Solar (All),263,1.71358,0.955,3.630,5,4.320
31/12/2020,6,Hawke's Bay,All combined,Solar (All),1268,1.87507,5.186,4.090,18,5.291
31/12/2020,7,Taranaki,All combined,Solar (All),647,1.32775,2.456,3.797,19,4.119
31/12/2020,8,Manawatu-Wanganui,All combined,Solar (All),1356,1.34517,5.126,3.780,21,4.772
