Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20250317193533

Parameters
Date range,01 Sep 2013 - 28 Feb 2025
Region type,Regional council
Market segment,Commercial
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
31/05/2018,15,Southland,All combined,Solar (All),14,0.32879,0.142,10.146,0,
30/06/2018,1,Northland,All combined,Solar (All),55,0.69226,0.551,10.022,2,39.200
30/06/2018,2,Auckland,All combined,Solar (All),175,0.30370,1.967,11.242,1,5.000
30/06/2018,3,Waikato,All combined,Solar (All),63,0.34496,0.549,8.716,1,15.000
30/06/2018,4,Bay of Plenty,All combined,Solar (All),38,0.31384,0.399,10.499,0,
30/06/2018,5,Gisborne,All combined,Solar (All),5,0.33557,0.028,5.600,0,
30/06/2018,6,Hawke's Bay,All combined,Solar (All),27,0.40012,0.262,9.701,2,8.240
30/06/2018,7,Taranaki,All combined,Solar (All),8,0.16139,0.070,8.738,0,
30/06/2018,8,Manawatu-Wanganui,All combined,Solar (All),23,0.21469,0.404,17.548,3,29.667
30/06/2018,9,Wellington,All combined,Solar (All),53,0.26810,0.365,6.895,0,
30/06/2018,16,Tasman,All combined,Solar (All),16,0.99502,0.174,10.905,0,
30/06/2018,17,Nelson,All combined,Solar (All),18,0.71174,0.199,11.073,0,
30/06/2018,18,Marlborough,All combined,Solar (All),15,0.75150,0.558,37.183,1,6.840
30/06/2018,12,West Coast,All combined,Solar (All),4,0.19881,0.022,5.500,0,
30/06/2018,13,Canterbury,All combined,Solar (All),95,0.40321,1.148,12.087,4,18.000
30/06/2018,14,Otago,All combined,Solar (All),28,0.24293,0.449,16.047,1,10.000
30/06/2018,15,Southland,All combined,Solar (All),14,0.32941,0.142,10.146,0,
31/07/2018,1,Northland,All combined,Solar (All),52,0.65532,0.538,10.341,0,
31/07/2018,2,Auckland,All combined,Solar (All),177,0.30706,1.982,11.200,2,7.500
31/07/2018,3,Waikato,All combined,Solar (All),64,0.35030,0.552,8.625,1,5.000
31/07/2018,4,Bay of Plenty,All combined,Solar (All),39,0.32245,0.409,10.483,1,9.900
31/07/2018,5,Gisborne,All combined,Solar (All),5,0.33602,0.028,5.600,0,
31/07/2018,6,Hawke's Bay,All combined,Solar (All),27,0.39941,0.262,9.701,0,
31/07/2018,7,Taranaki,All combined,Solar (All),8,0.16110,0.070,8.738,0,
31/07/2018,8,Manawatu-Wanganui,All combined,Solar (All),25,0.23367,0.455,18.196,1,50.000
31/07/2018,9,Wellington,All combined,Solar (All),53,0.26837,0.365,6.895,0,
31/07/2018,16,Tasman,All combined,Solar (All),16,0.99317,0.174,10.905,0,
31/07/2018,17,Nelson,All combined,Solar (All),18,0.71400,0.199,11.073,0,
31/07/2018,18,Marlborough,All combined,Solar (All),15,0.75415,0.571,38.083,0,
31/07/2018,12,West Coast,All combined,Solar (All),4,0.19881,0.022,5.500,0,
31/07/2018,13,Canterbury,All combined,Solar (All),98,0.41573,1.158,11.816,3,3.233
31/07/2018,14,Otago,All combined,Solar (All),28,0.24306,0.449,16.047,0,
31/07/2018,15,Southland,All combined,Solar (All),14,0.32996,0.142,10.146,0,
31/08/2018,1,Northland,All combined,Solar (All),61,0.76894,0.687,11.265,7,19.921
31/08/2018,2,Auckland,All combined,Solar (All),179,0.31025,2.004,11.195,2,12.500
31/08/2018,3,Waikato,All combined,Solar (All),66,0.36164,0.559,8.472,2,3.550
31/08/2018,4,Bay of Plenty,All combined,Solar (All),39,0.32189,0.409,10.483,0,
31/08/2018,5,Gisborne,All combined,Solar (All),5,0.33647,0.028,5.600,0,
31/08/2018,6,Hawke's Bay,All combined,Solar (All),27,0.39947,0.262,9.701,0,
31/08/2018,7,Taranaki,All combined,Solar (All),9,0.18120,0.076,8.433,0,
31/08/2018,8,Manawatu-Wanganui,All combined,Solar (All),25,0.23393,0.455,18.196,0,
31/08/2018,9,Wellington,All combined,Solar (All),54,0.27313,0.374,6.919,1,8.200
31/08/2018,16,Tasman,All combined,Solar (All),16,0.99071,0.174,10.905,0,
31/08/2018,17,Nelson,All combined,Solar (All),18,0.71457,0.199,11.073,0,
31/08/2018,18,Marlborough,All combined,Solar (All),15,0.75263,0.371,24.749,0,
31/08/2018,12,West Coast,All combined,Solar (All),4,0.19910,0.022,5.500,0,
31/08/2018,13,Canterbury,All combined,Solar (All),99,0.41976,1.157,11.687,1,5.000
31/08/2018,14,Otago,All combined,Solar (All),28,0.24287,0.449,16.047,0,
31/08/2018,15,Southland,All combined,Solar (All),14,0.33042,0.142,10.146,0,
30/09/2018,1,Northland,All combined,Solar (All),67,0.84543,0.759,11.325,4,14.900
30/09/2018,2,Auckland,All combined,Solar (All),182,0.31482,2.037,11.192,1,20.000
30/09/2018,3,Waikato,All combined,Solar (All),64,0.35011,0.545,8.518,0,
30/09/2018,4,Bay of Plenty,All combined,Solar (All),39,0.32149,0.409,10.483,0,
30/09/2018,5,Gisborne,All combined,Solar (All),5,0.33829,0.028,5.600,0,
30/09/2018,6,Hawke's Bay,All combined,Solar (All),27,0.40053,0.262,9.701,0,
30/09/2018,7,Taranaki,All combined,Solar (All),9,0.18083,0.076,8.433,0,
30/09/2018,8,Manawatu-Wanganui,All combined,Solar (All),26,0.24324,0.460,17.688,1,5.000
30/09/2018,9,Wellington,All combined,Solar (All),54,0.27309,0.374,6.919,0,
30/09/2018,16,Tasman,All combined,Solar (All),16,0.99071,0.174,10.905,0,
30/09/2018,17,Nelson,All combined,Solar (All),18,0.71457,0.199,11.073,0,
30/09/2018,18,Marlborough,All combined,Solar (All),15,0.74963,0.371,24.749,0,
30/09/2018,12,West Coast,All combined,Solar (All),4,0.19940,0.022,5.500,0,
30/09/2018,13,Canterbury,All combined,Solar (All),100,0.42294,1.172,11.720,1,15.000
30/09/2018,14,Otago,All combined,Solar (All),28,0.24240,0.449,16.047,0,
30/09/2018,15,Southland,All combined,Solar (All),15,0.35386,0.170,11.310,1,27.600
31/10/2018,1,Northland,All combined,Solar (All),73,0.93267,0.829,11.353,6,11.667
31/10/2018,2,Auckland,All combined,Solar (All),184,0.31850,2.044,11.107,3,3.733
31/10/2018,3,Waikato,All combined,Solar (All),65,0.35652,0.555,8.540,1,10.000
31/10/2018,4,Bay of Plenty,All combined,Solar (All),39,0.32541,0.409,10.483,0,
31/10/2018,5,Gisborne,All combined,Solar (All),5,0.33875,0.028,5.600,0,
31/10/2018,6,Hawke's Bay,All combined,Solar (All),27,0.40042,0.270,10.016,0,
31/10/2018,7,Taranaki,All combined,Solar (All),8,0.16093,0.070,8.738,0,
31/10/2018,8,Manawatu-Wanganui,All combined,Solar (All),25,0.23046,0.458,18.336,0,
31/10/2018,9,Wellington,All combined,Solar (All),55,0.27852,0.377,6.851,1,3.200
31/10/2018,16,Tasman,All combined,Solar (All),16,0.98888,0.174,10.905,0,
31/10/2018,17,Nelson,All combined,Solar (All),18,0.71656,0.199,11.073,0,
31/10/2018,18,Marlborough,All combined,Solar (All),15,0.76884,0.371,24.749,0,
31/10/2018,12,West Coast,All combined,Solar (All),4,0.19960,0.022,5.500,0,
31/10/2018,13,Canterbury,All combined,Solar (All),106,0.44870,1.540,14.528,5,71.800
31/10/2018,14,Otago,All combined,Solar (All),28,0.24186,0.451,16.119,0,
31/10/2018,15,Southland,All combined,Solar (All),15,0.35453,0.170,11.310,0,
30/11/2018,1,Northland,All combined,Solar (All),76,0.97137,0.849,11.166,2,7.130
30/11/2018,2,Auckland,All combined,Solar (All),190,0.32883,2.134,11.230,4,15.000
30/11/2018,3,Waikato,All combined,Solar (All),67,0.36833,0.571,8.516,2,5.180
30/11/2018,4,Bay of Plenty,All combined,Solar (All),41,0.34093,0.454,11.078,2,11.495
30/11/2018,5,Gisborne,All combined,Solar (All),5,0.33715,0.028,5.600,0,
30/11/2018,6,Hawke's Bay,All combined,Solar (All),27,0.40065,0.270,10.016,0,
30/11/2018,7,Taranaki,All combined,Solar (All),10,0.20169,0.077,7.703,2,3.565
30/11/2018,8,Manawatu-Wanganui,All combined,Solar (All),27,0.24910,0.471,17.441,2,6.250
30/11/2018,9,Wellington,All combined,Solar (All),57,0.28868,0.384,6.737,1,3.200
30/11/2018,16,Tasman,All combined,Solar (All),18,1.11043,0.196,10.881,2,10.690
30/11/2018,17,Nelson,All combined,Solar (All),18,0.71571,0.199,11.073,0,
30/11/2018,18,Marlborough,All combined,Solar (All),16,0.82389,0.376,23.515,1,5.000
30/11/2018,12,West Coast,All combined,Solar (All),5,0.24938,0.032,6.400,1,10.000
30/11/2018,13,Canterbury,All combined,Solar (All),107,0.45226,1.553,14.517,2,8.700
30/11/2018,14,Otago,All combined,Solar (All),28,0.24136,0.451,16.119,0,
30/11/2018,15,Southland,All combined,Solar (All),16,0.37683,0.175,10.916,1,5.000
31/12/2018,1,Northland,All combined,Solar (All),77,0.98415,0.851,11.055,1,2.600
31/12/2018,2,Auckland,All combined,Solar (All),192,0.33172,2.150,11.200,1,15.000
31/12/2018,3,Waikato,All combined,Solar (All),66,0.36250,0.566,8.569,0,
31/12/2018,4,Bay of Plenty,All combined,Solar (All),41,0.34050,0.457,11.149,1,5.400
31/12/2018,5,Gisborne,All combined,Solar (All),5,0.33761,0.028,5.600,0,
31/12/2018,6,Hawke's Bay,All combined,Solar (All),27,0.40107,0.270,10.016,0,
31/12/2018,7,Taranaki,All combined,Solar (All),10,0.20125,0.077,7.703,0,
31/12/2018,8,Manawatu-Wanganui,All combined,Solar (All),27,0.24876,0.468,17.348,1,5.000
31/12/2018,9,Wellington,All combined,Solar (All),59,0.29822,0.413,6.998,2,14.450
31/12/2018,16,Tasman,All combined,Solar (All),18,1.11180,0.196,10.881,0,
31/12/2018,17,Nelson,All combined,Solar (All),18,0.71400,0.199,11.073,0,
31/12/2018,18,Marlborough,All combined,Solar (All),16,0.82432,0.376,23.515,0,
31/12/2018,12,West Coast,All combined,Solar (All),5,0.25038,0.032,6.400,0,
31/12/2018,13,Canterbury,All combined,Solar (All),115,0.48474,1.641,14.269,8,10.950
31/12/2018,14,Otago,All combined,Solar (All),28,0.24078,0.451,16.119,0,
31/12/2018,15,Southland,All combined,Solar (All),16,0.37665,0.175,10.916,0,
31/01/2019,1,Northland,All combined,Solar (All),79,1.00984,0.859,10.869,2,3.710
31/01/2019,2,Auckland,All combined,Solar (All),196,0.33863,2.195,11.199,4,11.150
31/01/2019,3,Waikato,All combined,Solar (All),67,0.36831,0.570,8.513,1,4.800
31/01/2019,4,Bay of Plenty,All combined,Solar (All),42,0.34846,0.460,10.962,1,3.300
31/01/2019,5,Gisborne,All combined,Solar (All),5,0.33875,0.028,5.600,0,
31/01/2019,6,Hawke's Bay,All combined,Solar (All),28,0.41691,0.290,10.373,1,20.000
31/01/2019,7,Taranaki,All combined,Solar (All),11,0.22115,0.087,7.902,1,9.890
31/01/2019,8,Manawatu-Wanganui,All combined,Solar (All),28,0.25797,0.475,16.979,0,
31/01/2019,9,Wellington,All combined,Solar (All),59,0.29840,0.412,6.976,1,3.680
31/01/2019,16,Tasman,All combined,Solar (All),19,1.17574,0.204,10.756,1,8.510
31/01/2019,17,Nelson,All combined,Solar (All),18,0.71571,0.200,11.126,1,11.960
31/01/2019,18,Marlborough,All combined,Solar (All),16,0.82474,0.376,23.515,0,
31/01/2019,12,West Coast,All combined,Solar (All),5,0.25025,0.032,6.400,0,
31/01/2019,13,Canterbury,All combined,Solar (All),114,0.48059,1.636,14.351,0,
31/01/2019,14,Otago,All combined,Solar (All),29,0.24940,0.456,15.735,1,5.000
31/01/2019,15,Southland,All combined,Solar (All),16,0.37754,0.175,10.916,0,
28/02/2019,1,Northland,All combined,Solar (All),79,1.00907,0.859,10.869,0,
28/02/2019,2,Auckland,All combined,Solar (All),198,0.34118,2.220,11.214,3,10.000
28/02/2019,3,Waikato,All combined,Solar (All),70,0.38481,0.583,8.327,3,4.167
28/02/2019,4,Bay of Plenty,All combined,Solar (All),43,0.35587,0.468,10.879,1,7.380
28/02/2019,5,Gisborne,All combined,Solar (All),5,0.33852,0.028,5.600,0,
28/02/2019,6,Hawke's Bay,All combined,Solar (All),29,0.43091,0.310,10.705,1,20.000
28/02/2019,7,Taranaki,All combined,Solar (All),11,0.22124,0.087,7.902,0,
28/02/2019,8,Manawatu-Wanganui,All combined,Solar (All),28,0.25806,0.475,16.979,0,
28/02/2019,9,Wellington,All combined,Solar (All),58,0.29331,0.409,7.058,0,
28/02/2019,16,Tasman,All combined,Solar (All),19,1.17647,0.204,10.756,0,
28/02/2019,17,Nelson,All combined,Solar (All),18,0.71770,0.200,11.126,0,
28/02/2019,18,Marlborough,All combined,Solar (All),16,0.82389,0.376,23.515,0,
28/02/2019,12,West Coast,All combined,Solar (All),6,0.29940,0.037,6.167,1,5.000
28/02/2019,13,Canterbury,All combined,Solar (All),116,0.48937,1.666,14.360,3,10.667
28/02/2019,14,Otago,All combined,Solar (All),29,0.24886,0.456,15.735,0,
28/02/2019,15,Southland,All combined,Solar (All),16,0.37745,0.175,10.916,0,
31/03/2019,1,Northland,All combined,Solar (All),83,1.05989,0.874,10.525,4,3.738
31/03/2019,2,Auckland,All combined,Solar (All),201,0.34615,2.325,11.568,2,42.500
31/03/2019,3,Waikato,All combined,Solar (All),70,0.38417,0.583,8.327,0,
31/03/2019,4,Bay of Plenty,All combined,Solar (All),47,0.38817,0.508,10.806,3,12.097
31/03/2019,5,Gisborne,All combined,Solar (All),5,0.33898,0.028,5.600,0,
31/03/2019,6,Hawke's Bay,All combined,Solar (All),30,0.44537,0.344,11.481,0,
31/03/2019,7,Taranaki,All combined,Solar (All),11,0.22075,0.087,7.902,0,
31/03/2019,8,Manawatu-Wanganui,All combined,Solar (All),29,0.26689,0.490,16.910,1,15.000
31/03/2019,9,Wellington,All combined,Solar (All),58,0.29308,0.409,7.058,0,
31/03/2019,16,Tasman,All combined,Solar (All),19,1.18012,0.204,10.756,0,
31/03/2019,17,Nelson,All combined,Solar (All),18,0.71713,0.200,11.126,0,
31/03/2019,18,Marlborough,All combined,Solar (All),16,0.81967,0.376,23.515,0,
31/03/2019,12,West Coast,All combined,Solar (All),7,0.34913,0.042,6.000,1,5.000
31/03/2019,13,Canterbury,All combined,Solar (All),120,0.50348,1.690,14.080,2,5.400
31/03/2019,14,Otago,All combined,Solar (All),30,0.25714,0.471,15.711,1,15.000
31/03/2019,15,Southland,All combined,Solar (All),16,0.37736,0.175,10.916,0,
30/04/2019,1,Northland,All combined,Solar (All),85,1.08571,0.882,10.372,2,4.000
30/04/2019,2,Auckland,All combined,Solar (All),204,0.35116,2.357,11.552,1,19.200
30/04/2019,3,Waikato,All combined,Solar (All),71,0.38847,0.593,8.349,1,9.900
30/04/2019,4,Bay of Plenty,All combined,Solar (All),49,0.40409,0.530,10.821,2,11.185
30/04/2019,5,Gisborne,All combined,Solar (All),5,0.33829,0.028,5.600,0,
30/04/2019,6,Hawke's Bay,All combined,Solar (All),32,0.47407,0.384,12.014,0,
30/04/2019,7,Taranaki,All combined,Solar (All),11,0.22075,0.087,7.902,0,
30/04/2019,8,Manawatu-Wanganui,All combined,Solar (All),30,0.27571,0.495,16.484,1,4.120
30/04/2019,9,Wellington,All combined,Solar (All),60,0.30332,0.420,6.998,2,5.250
30/04/2019,16,Tasman,All combined,Solar (All),21,1.30192,0.211,10.028,2,3.105
30/04/2019,17,Nelson,All combined,Solar (All),19,0.75129,0.208,10.928,1,7.360
30/04/2019,18,Marlborough,All combined,Solar (All),17,0.86558,0.390,22.955,1,14.000
30/04/2019,12,West Coast,All combined,Solar (All),7,0.34739,0.042,6.000,0,
30/04/2019,13,Canterbury,All combined,Solar (All),125,0.52101,1.840,14.717,3,41.667
30/04/2019,14,Otago,All combined,Solar (All),31,0.26541,0.498,16.075,1,27.000
30/04/2019,15,Southland,All combined,Solar (All),16,0.37736,0.175,10.916,0,
31/05/2019,1,Northland,All combined,Solar (All),88,1.12575,0.911,10.356,3,9.920
31/05/2019,2,Auckland,All combined,Solar (All),209,0.35912,2.872,13.742,5,103.080
31/05/2019,3,Waikato,All combined,Solar (All),70,0.38199,0.587,8.392,0,
31/05/2019,4,Bay of Plenty,All combined,Solar (All),52,0.42781,0.565,10.864,3,11.567
31/05/2019,5,Gisborne,All combined,Solar (All),5,0.33829,0.028,5.600,0,
31/05/2019,6,Hawke's Bay,All combined,Solar (All),33,0.48831,0.397,12.024,1,12.360
31/05/2019,7,Taranaki,All combined,Solar (All),12,0.24072,0.099,8.274,1,12.370
31/05/2019,8,Manawatu-Wanganui,All combined,Solar (All),33,0.30342,0.563,17.068,3,22.903
31/05/2019,9,Wellington,All combined,Solar (All),61,0.30794,0.424,6.946,1,3.800
31/05/2019,16,Tasman,All combined,Solar (All),22,1.36223,0.216,9.802,1,5.060
31/05/2019,17,Nelson,All combined,Solar (All),20,0.78709,0.223,11.129,1,14.950
31/05/2019,18,Marlborough,All combined,Solar (All),18,0.91556,0.391,21.736,1,1.000
31/05/2019,12,West Coast,All combined,Solar (All),7,0.34757,0.042,6.000,0,
31/05/2019,13,Canterbury,All combined,Solar (All),125,0.51999,1.840,14.717,0,
31/05/2019,14,Otago,All combined,Solar (All),31,0.26444,0.498,16.075,0,
31/05/2019,15,Southland,All combined,Solar (All),16,0.37709,0.175,10.916,0,
30/06/2019,1,Northland,All combined,Solar (All),93,1.18713,1.061,11.413,5,30.020
30/06/2019,2,Auckland,All combined,Solar (All),212,0.36418,2.899,13.673,4,7.700
30/06/2019,3,Waikato,All combined,Solar (All),71,0.38758,0.599,8.443,1,12.000
30/06/2019,4,Bay of Plenty,All combined,Solar (All),55,0.45279,0.577,10.486,3,3.923
30/06/2019,5,Gisborne,All combined,Solar (All),5,0.33875,0.028,5.600,0,
30/06/2019,6,Hawke's Bay,All combined,Solar (All),33,0.48665,0.397,12.024,0,
30/06/2019,7,Taranaki,All combined,Solar (All),12,0.24140,0.099,8.274,0,
30/06/2019,8,Manawatu-Wanganui,All combined,Solar (All),33,0.30390,0.600,18.188,1,51.000
30/06/2019,9,Wellington,All combined,Solar (All),61,0.30779,0.424,6.946,0,
30/06/2019,16,Tasman,All combined,Solar (All),23,1.42063,0.224,9.726,1,8.050
30/06/2019,17,Nelson,All combined,Solar (All),21,0.82906,0.263,12.504,1,40.000
30/06/2019,18,Marlborough,All combined,Solar (All),18,0.91278,0.391,21.736,0,
30/06/2019,12,West Coast,All combined,Solar (All),7,0.34757,0.042,6.000,0,
30/06/2019,13,Canterbury,All combined,Solar (All),125,0.51966,1.840,14.717,0,
30/06/2019,14,Otago,All combined,Solar (All),31,0.26423,0.498,16.075,0,
30/06/2019,15,Southland,All combined,Solar (All),17,0.39991,0.185,10.862,1,10.000
31/07/2019,1,Northland,All combined,Solar (All),97,1.23898,1.146,11.813,4,23.598
31/07/2019,2,Auckland,All combined,Solar (All),217,0.37206,3.008,13.864,5,21.376
31/07/2019,3,Waikato,All combined,Solar (All),74,0.40318,0.620,8.381,3,6.933
31/07/2019,4,Bay of Plenty,All combined,Solar (All),58,0.47772,0.606,10.447,3,9.733
31/07/2019,5,Gisborne,All combined,Solar (All),6,0.40706,0.031,5.167,1,3.000
31/07/2019,6,Hawke's Bay,All combined,Solar (All),34,0.50125,0.409,12.021,2,7.000
31/07/2019,7,Taranaki,All combined,Solar (All),12,0.24267,0.099,8.274,0,
31/07/2019,8,Manawatu-Wanganui,All combined,Solar (All),34,0.31247,0.605,17.799,1,4.950
31/07/2019,9,Wellington,All combined,Solar (All),61,0.30738,0.424,6.946,0,
31/07/2019,16,Tasman,All combined,Solar (All),24,1.48791,0.230,9.579,1,6.210
31/07/2019,17,Nelson,All combined,Solar (All),22,0.86819,0.275,12.490,1,12.190
31/07/2019,18,Marlborough,All combined,Solar (All),18,0.91278,0.391,21.736,0,
31/07/2019,12,West Coast,All combined,Solar (All),7,0.34688,0.042,6.000,0,
31/07/2019,13,Canterbury,All combined,Solar (All),125,0.51951,1.830,14.637,1,5.000
31/07/2019,14,Otago,All combined,Solar (All),31,0.26392,0.498,16.075,0,
31/07/2019,15,Southland,All combined,Solar (All),17,0.39934,0.190,11.156,0,
31/08/2019,1,Northland,All combined,Solar (All),100,1.28025,1.234,12.341,2,31.120
31/08/2019,2,Auckland,All combined,Solar (All),220,0.37719,3.048,13.855,3,14.367
31/08/2019,3,Waikato,All combined,Solar (All),75,0.41148,0.676,9.010,2,28.820
31/08/2019,4,Bay of Plenty,All combined,Solar (All),61,0.50202,0.622,10.204,4,9.125
31/08/2019,5,Gisborne,All combined,Solar (All),6,0.40650,0.031,5.167,0,
31/08/2019,6,Hawke's Bay,All combined,Solar (All),34,0.50214,0.411,12.102,1,5.770
31/08/2019,7,Taranaki,All combined,Solar (All),12,0.24590,0.099,8.274,0,
31/08/2019,8,Manawatu-Wanganui,All combined,Solar (All),34,0.31302,0.605,17.799,0,
31/08/2019,9,Wellington,All combined,Solar (All),61,0.30721,0.436,7.156,1,21.000
31/08/2019,16,Tasman,All combined,Solar (All),26,1.60593,0.253,9.718,2,11.385
31/08/2019,17,Nelson,All combined,Solar (All),25,0.98386,0.306,12.224,3,10.273
31/08/2019,18,Marlborough,All combined,Solar (All),19,0.95960,0.393,20.676,0,
31/08/2019,12,West Coast,All combined,Solar (All),7,0.34568,0.042,6.000,0,
31/08/2019,13,Canterbury,All combined,Solar (All),130,0.53964,1.895,14.580,4,15.300
31/08/2019,14,Otago,All combined,Solar (All),31,0.26367,0.498,16.075,0,
31/08/2019,15,Southland,All combined,Solar (All),17,0.39991,0.190,11.156,0,
30/09/2019,1,Northland,All combined,Solar (All),102,1.30920,1.250,12.260,2,8.200
30/09/2019,2,Auckland,All combined,Solar (All),230,0.39389,3.193,13.882,10,12.840
30/09/2019,3,Waikato,All combined,Solar (All),78,0.42726,0.732,9.382,2,26.500
30/09/2019,4,Bay of Plenty,All combined,Solar (All),64,0.52679,0.650,10.163,3,9.333
30/09/2019,5,Gisborne,All combined,Solar (All),6,0.40568,0.031,5.167,0,
30/09/2019,6,Hawke's Bay,All combined,Solar (All),33,0.48744,0.406,12.294,0,
30/09/2019,7,Taranaki,All combined,Solar (All),13,0.26738,0.111,8.561,1,12.000
30/09/2019,8,Manawatu-Wanganui,All combined,Solar (All),34,0.31305,0.605,17.799,0,
30/09/2019,9,Wellington,All combined,Solar (All),61,0.30675,0.436,7.156,0,
30/09/2019,16,Tasman,All combined,Solar (All),27,1.67183,0.258,9.546,1,5.060
30/09/2019,17,Nelson,All combined,Solar (All),25,0.97924,0.306,12.224,0,
30/09/2019,18,Marlborough,All combined,Solar (All),20,1.00857,0.409,20.467,1,16.500
30/09/2019,12,West Coast,All combined,Solar (All),7,0.34466,0.042,6.000,0,
30/09/2019,13,Canterbury,All combined,Solar (All),132,0.54708,1.950,14.776,2,27.500
30/09/2019,14,Otago,All combined,Solar (All),31,0.26367,0.435,14.043,0,
30/09/2019,15,Southland,All combined,Solar (All),17,0.39009,0.190,11.156,0,
31/10/2019,1,Northland,All combined,Solar (All),103,1.32085,1.303,12.654,1,52.900
31/10/2019,2,Auckland,All combined,Solar (All),236,0.40408,3.308,14.016,8,15.015
31/10/2019,3,Waikato,All combined,Solar (All),80,0.43764,0.755,9.441,2,12.750
31/10/2019,4,Bay of Plenty,All combined,Solar (All),67,0.55076,0.673,10.043,3,7.480
31/10/2019,5,Gisborne,All combined,Solar (All),6,0.40541,0.031,5.167,0,
31/10/2019,6,Hawke's Bay,All combined,Solar (All),34,0.50185,0.411,12.079,1,5.000
31/10/2019,7,Taranaki,All combined,Solar (All),13,0.26799,0.117,9.022,1,10.000
31/10/2019,8,Manawatu-Wanganui,All combined,Solar (All),35,0.32214,0.610,17.433,1,5.000
31/10/2019,9,Wellington,All combined,Solar (All),61,0.30598,0.436,7.156,0,
31/10/2019,16,Tasman,All combined,Solar (All),27,1.67390,0.258,9.546,0,
31/10/2019,17,Nelson,All combined,Solar (All),25,0.97924,0.306,12.224,0,
31/10/2019,18,Marlborough,All combined,Solar (All),21,1.05158,0.412,19.601,0,
31/10/2019,12,West Coast,All combined,Solar (All),7,0.34466,0.042,6.000,0,
31/10/2019,13,Canterbury,All combined,Solar (All),133,0.55009,1.955,14.702,1,5.000
31/10/2019,14,Otago,All combined,Solar (All),31,0.26354,0.435,14.043,0,
31/10/2019,15,Southland,All combined,Solar (All),20,0.45819,0.235,11.733,2,20.000
30/11/2019,1,Northland,All combined,Solar (All),110,1.40881,1.370,12.454,6,9.518
30/11/2019,2,Auckland,All combined,Solar (All),240,0.41026,3.365,14.022,1,50.000
30/11/2019,3,Waikato,All combined,Solar (All),81,0.44231,0.785,9.695,1,30.000
30/11/2019,4,Bay of Plenty,All combined,Solar (All),68,0.55587,0.698,10.266,1,25.200
30/11/2019,5,Gisborne,All combined,Solar (All),7,0.47361,0.040,5.657,0,
30/11/2019,6,Hawke's Bay,All combined,Solar (All),35,0.51592,0.428,12.234,1,17.500
30/11/2019,7,Taranaki,All combined,Solar (All),16,0.32996,0.131,8.206,3,4.667
30/11/2019,8,Manawatu-Wanganui,All combined,Solar (All),36,0.33100,0.612,17.005,1,2.000
30/11/2019,9,Wellington,All combined,Solar (All),62,0.31009,0.456,7.363,1,20.000
30/11/2019,16,Tasman,All combined,Solar (All),27,1.67806,0.258,9.546,0,
30/11/2019,17,Nelson,All combined,Solar (All),25,0.98039,0.306,12.224,0,
30/11/2019,18,Marlborough,All combined,Solar (All),21,1.04426,0.412,19.601,0,
30/11/2019,12,West Coast,All combined,Solar (All),7,0.34347,0.042,6.000,0,
30/11/2019,13,Canterbury,All combined,Solar (All),139,0.57188,2.002,14.401,6,7.717
30/11/2019,14,Otago,All combined,Solar (All),32,0.27119,0.445,13.916,0,
30/11/2019,15,Southland,All combined,Solar (All),20,0.45652,0.235,11.733,0,
31/12/2019,1,Northland,All combined,Solar (All),111,1.41781,1.372,12.363,0,
31/12/2019,2,Auckland,All combined,Solar (All),245,0.41796,3.547,14.477,9,23.889
31/12/2019,3,Waikato,All combined,Solar (All),82,0.44711,0.790,9.637,0,
31/12/2019,4,Bay of Plenty,All combined,Solar (All),73,0.59670,0.804,11.019,5,21.262
31/12/2019,5,Gisborne,All combined,Solar (All),7,0.47361,0.040,5.657,0,
31/12/2019,6,Hawke's Bay,All combined,Solar (All),36,0.52832,0.432,11.986,0,
31/12/2019,7,Taranaki,All combined,Solar (All),17,0.35001,0.135,7.958,0,
31/12/2019,8,Manawatu-Wanganui,All combined,Solar (All),37,0.34054,0.649,17.545,2,21.000
31/12/2019,9,Wellington,All combined,Solar (All),63,0.31491,0.461,7.325,0,
31/12/2019,16,Tasman,All combined,Solar (All),29,1.80236,0.284,9.799,2,13.220
31/12/2019,17,Nelson,All combined,Solar (All),26,1.01881,0.307,11.815,0,
31/12/2019,18,Marlborough,All combined,Solar (All),21,1.03909,0.412,19.601,0,
31/12/2019,12,West Coast,All combined,Solar (All),8,0.39331,0.045,5.625,1,3.000
31/12/2019,13,Canterbury,All combined,Solar (All),143,0.58746,2.103,14.705,3,33.040
31/12/2019,14,Otago,All combined,Solar (All),32,0.27020,0.445,13.916,0,
31/12/2019,15,Southland,All combined,Solar (All),20,0.45652,0.235,11.733,0,
31/01/2020,1,Northland,All combined,Solar (All),119,1.52154,1.533,12.886,8,20.139
31/01/2020,2,Auckland,All combined,Solar (All),248,0.42360,3.584,14.453,3,10.333
31/01/2020,3,Waikato,All combined,Solar (All),87,0.47461,0.909,10.446,5,23.718
31/01/2020,4,Bay of Plenty,All combined,Solar (All),73,0.59680,0.804,11.019,0,
31/01/2020,5,Gisborne,All combined,Solar (All),7,0.47458,0.040,5.657,0,
