STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,CEN23_YEAR_001,Census year,CEN23_GEO_012,Area,CEN23_HED_003,Main types of heating used,CEN23_DTD_004,Private dwelling type,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,7,Coal burner,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,7,Coal burner,999,,36,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,77,Total stated - main types of heating used,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,77,Total stated - main types of heating used,11,,15768,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,77,Total stated - main types of heating used,12,,2850,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,77,Total stated - main types of heating used,13,,186,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,77,Total stated - main types of heating used,999,,18804,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,8,Other types of heating,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,8,Other types of heating,11,,282,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,8,Other types of heating,12,,27,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,8,Other types of heating,13,,9,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,17,Nelson Region,8,Other types of heating,999,,315,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,0,No heating used,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,0,No heating used,11,,57,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,0,No heating used,12,,15,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,0,No heating used,13,,30,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,0,No heating used,999,,99,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,1,Heat pump,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,1,Heat pump,11,,8628,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,1,Heat pump,12,,1350,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,1,Heat pump,13,,18,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,1,Heat pump,999,,9993,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,2,Electric heater,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,2,Electric heater,11,,4905,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,2,Electric heater,12,,699,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,2,Electric heater,13,,54,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,2,Electric heater,999,,5655,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,3,Fixed gas heater,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,3,Fixed gas heater,11,,657,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,3,Fixed gas heater,12,,39,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,3,Fixed gas heater,13,,18,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,3,Fixed gas heater,999,,717,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,4,Portable gas heater,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,4,Portable gas heater,11,,630,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,4,Portable gas heater,12,,84,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,4,Portable gas heater,13,,21,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,4,Portable gas heater,999,,732,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,5,Wood burner,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,5,Wood burner,11,,9645,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,5,Wood burner,12,,456,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,5,Wood burner,13,,48,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,5,Wood burner,999,,10152,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,6,Pellet fire,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,6,Pellet fire,11,,195,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,6,Pellet fire,12,,9,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,6,Pellet fire,13,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,6,Pellet fire,999,,207,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,7,Coal burner,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,7,Coal burner,11,,159,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,7,Coal burner,12,,9,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,7,Coal burner,13,,6,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,7,Coal burner,999,,177,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,77,Total stated - main types of heating used,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,77,Total stated - main types of heating used,11,,15552,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,77,Total stated - main types of heating used,12,,1929,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,77,Total stated - main types of heating used,13,,177,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,77,Total stated - main types of heating used,999,,17658,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,8,Other types of heating,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,8,Other types of heating,11,,369,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,8,Other types of heating,12,,33,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,8,Other types of heating,13,,9,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,18,Marlborough Region,8,Other types of heating,999,,411,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,0,No heating used,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,0,No heating used,11,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,0,No heating used,12,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,0,No heating used,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,0,No heating used,999,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,1,Heat pump,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,1,Heat pump,11,,27,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,1,Heat pump,12,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,1,Heat pump,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,1,Heat pump,999,,30,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,2,Electric heater,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,2,Electric heater,11,,36,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,2,Electric heater,12,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,2,Electric heater,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,2,Electric heater,999,,36,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,3,Fixed gas heater,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,3,Fixed gas heater,11,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,3,Fixed gas heater,12,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,3,Fixed gas heater,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,3,Fixed gas heater,999,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,4,Portable gas heater,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,4,Portable gas heater,11,,18,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,4,Portable gas heater,12,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,4,Portable gas heater,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,4,Portable gas heater,999,,18,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,5,Wood burner,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,5,Wood burner,11,,174,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,5,Wood burner,12,,6,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,5,Wood burner,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,5,Wood burner,999,,183,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,6,Pellet fire,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,6,Pellet fire,11,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,6,Pellet fire,12,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,6,Pellet fire,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,6,Pellet fire,999,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,7,Coal burner,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,7,Coal burner,11,,15,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,7,Coal burner,12,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,7,Coal burner,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,7,Coal burner,999,,15,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,77,Total stated - main types of heating used,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,77,Total stated - main types of heating used,11,,225,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,77,Total stated - main types of heating used,12,,12,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,77,Total stated - main types of heating used,13,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,77,Total stated - main types of heating used,999,,240,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,8,Other types of heating,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,8,Other types of heating,11,,27,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,8,Other types of heating,12,,3,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,8,Other types of heating,13,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,99,Area Outside Region,8,Other types of heating,999,,30,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,9999,Total - New Zealand by regional council,0,No heating used,10,,0,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,9999,Total - New Zealand by regional council,0,No heating used,11,,43665,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,9999,Total - New Zealand by regional council,0,No heating used,12,,15966,,,
DATAFLOW,STATSNZ:CEN23_HOU_012(1.0),"Main types of heating used and private dwelling type for occupied private dwellings, (RC, TALB, SA2, Health), 2018 and 2023 Censuses",I,2018,2018,9999,Total - New Zealand by regional council,0,No heating used,13,,1191,,,
